,ACCT_ID_M,DIRECT_DEBIT_FLAG,NUM_PAYMENT_CHALLENGED_6M,NUM_REFUNDS_3M,CHANNEL_PAY_APOST_12M,CHANNEL_PAY_BPAY_12M,CHANNEL_PAY_BPOINT_12M,CHANNEL_PAY_DD_SAVING_12M,CHANNEL_PAY_DD_CREDIT_12M
1702593,22105005,1,0,0,0,0,0,4,0
1736018,18573209,0,0,0,0,13,2,0,0
1785714,3910219,1,0,0,0,0,0,0,4
317066,3305543,0,0,0,0,4,0,0,0
589040,24850375,0,0,0,0,0,0,0,0
729900,19211699,0,0,0,0,1,3,0,0
1858934,16397485,0,0,0,0,4,0,0,0
721543,16505367,1,0,0,0,0,0,4,0
1118674,2040115,0,0,0,4,0,0,0,0
1182722,5181263,0,0,0,26,0,0,0,0
312094,23369275,0,0,0,0,3,0,0,0
363636,22350721,0,0,0,0,0,4,0,0
1583190,21473019,0,0,0,0,0,4,0,0
2233854,3058521,0,0,0,0,6,0,0,0
1201088,8309005,0,0,0,4,0,0,0,0
947895,18294415,1,0,0,0,0,0,0,4
840567,1877875,0,0,0,0,6,0,0,0
1413329,23494371,0,0,0,0,5,0,0,0
1290752,21528135,0,0,0,0,3,1,0,0
821022,8971611,0,0,0,0,4,0,0,0
1338291,17264465,0,0,0,0,0,4,0,0
2271638,815841,0,0,0,5,0,0,0,0
286230,17177851,0,0,0,0,26,0,0,0
1417506,17851485,1,0,0,0,0,0,26,0
1761591,25032395,0,0,0,0,0,1,0,0
619088,17768309,1,0,0,0,0,0,4,0
777126,189203,0,0,0,0,0,4,0,0
346142,7043843,1,0,0,0,0,0,0,4
1039152,11336141,0,0,0,0,2,0,0,2
1268528,24224075,1,0,0,0,0,1,0,2
1910022,24630087,0,0,0,0,1,1,0,0
1044067,8538227,1,0,0,0,0,0,12,0
2286508,4217047,0,0,0,0,5,0,0,0
598984,8085959,0,0,0,0,4,0,0,0
1025611,15861311,1,0,0,0,0,0,4,0
44980,20772535,0,0,0,1,3,0,0,0
267083,22376523,0,0,0,0,0,3,0,0
418201,18451687,0,0,0,0,0,0,7,0
1147729,2482627,0,0,0,0,3,1,0,0
1725763,24792685,0,0,0,0,0,1,0,0
1595690,23794443,0,0,0,0,4,1,0,0
1909648,24834495,0,0,0,0,0,2,0,0
219744,19455861,1,0,0,0,0,0,25,0
1800487,23054257,0,0,0,0,0,4,0,0
874574,21271481,0,0,0,1,3,0,0,0
2257953,24313019,0,0,0,0,3,0,0,0
1089829,11426043,0,0,0,0,0,0,0,0
624287,25091437,0,0,0,0,0,0,0,0
955218,24680413,0,0,0,0,2,0,0,0
1174974,24464147,0,0,0,0,24,0,0,0
236969,3428503,0,0,0,0,4,0,0,0
159721,2533745,0,0,0,0,56,0,0,0
988959,18303319,1,0,0,0,0,0,4,0
1030343,23369073,0,0,0,4,0,0,0,0
1499442,20686913,1,0,0,0,0,0,0,4
888103,7955731,1,0,0,0,0,0,4,0
564596,21051549,0,0,0,0,0,0,0,0
1405544,19327429,0,0,0,0,0,7,0,0
2148900,24951091,0,0,0,0,1,0,0,0
1610477,18816325,0,0,0,0,0,9,0,0
1726543,23806959,0,0,0,0,0,6,0,0
1515383,1979895,1,0,0,0,0,0,6,0
710450,20101617,1,0,0,0,0,3,11,0
1956593,9585711,1,0,0,0,0,0,0,4
1569045,20987049,0,0,0,0,0,5,0,0
1195704,24696067,0,0,0,0,0,1,0,0
812924,7634251,1,0,0,0,0,0,4,0
1182875,22332721,1,0,0,0,3,0,1,0
1966685,24389801,0,0,0,1,0,2,0,0
1547114,4249849,0,0,0,21,0,0,0,0
708500,18680553,0,0,0,0,4,0,0,0
2110304,25113975,0,0,0,0,1,1,0,0
507113,21935281,0,0,0,0,0,4,0,0
1892036,22870277,0,0,0,19,0,0,0,0
349677,25133835,1,0,0,0,0,0,1,0
346300,22624903,0,0,0,0,4,0,0,0
1299222,21658915,0,0,0,0,0,4,0,0
2288310,22921541,1,0,0,0,0,0,6,0
2309119,7317491,0,0,0,0,0,6,0,0
616583,225213,0,0,0,0,0,5,0,0
1171394,9764341,0,0,0,0,4,0,0,0
1610054,7152605,1,0,0,1,0,0,0,3
53073,7860747,0,0,0,0,12,0,0,0
578210,798725,1,0,0,0,0,0,0,4
739164,22189989,0,0,0,0,0,6,0,0
259241,25222301,0,0,0,0,0,0,0,0
410370,20722631,0,0,0,0,50,4,0,0
1502957,9047503,0,0,0,0,2,1,0,0
945438,6073171,0,0,0,4,0,0,0,0
1268917,25378569,0,0,0,0,0,0,0,0
103565,5780203,0,0,0,0,6,0,0,0
829426,24526153,0,0,0,0,0,1,0,0
1425746,19619073,0,0,0,0,0,4,0,0
1867690,2836261,0,0,0,0,4,0,0,0
1744324,25312597,0,0,0,0,0,0,0,0
1003547,22282907,1,0,0,0,0,0,4,0
198431,17891369,0,0,0,0,4,0,0,0
908061,21461505,0,0,0,3,0,0,0,0
1812429,5720887,1,0,0,0,0,0,0,4
2086751,20500639,0,0,0,0,15,0,0,0
737700,24234627,0,0,0,1,0,0,0,0
492684,19402551,0,0,0,0,3,0,0,0
1267760,22782495,0,0,0,0,3,1,0,0
2196689,11663913,0,0,0,4,0,0,0,0
418453,788285,0,0,0,0,4,0,0,0
436682,5015143,0,0,0,4,0,0,0,0
1033,25319155,1,0,0,0,0,0,0,0
431898,7397699,0,0,0,0,3,2,0,0
1773559,7300259,0,0,0,0,1,3,0,0
374641,687983,0,0,0,0,4,0,0,0
1918053,3785539,0,0,0,0,4,0,0,0
1743377,23369097,1,0,0,0,0,0,4,0
649526,17633745,1,0,0,0,3,0,1,0
1926644,24557137,0,0,0,0,3,0,0,0
1770676,18190015,0,0,0,50,0,0,0,0
57246,24427821,0,0,0,0,0,1,0,1
1653817,25339235,1,0,0,0,0,0,0,0
1307242,24616713,1,0,0,0,0,1,2,0
1814821,16775149,0,0,0,0,6,0,0,0
1267379,25069899,1,0,0,0,0,0,0,1
1462975,20057059,0,0,0,0,4,3,0,0
2230087,9800515,0,0,0,0,0,0,0,0
693696,22500067,0,0,0,0,4,0,0,0
2238488,24055415,0,0,0,0,3,0,0,0
1507544,23251821,0,0,0,0,50,0,0,0
2224092,22861187,0,0,0,0,0,6,0,0
1826110,13974599,1,0,0,0,0,0,0,6
472927,8756807,1,0,0,0,0,0,4,0
1667002,19002843,0,0,0,0,4,0,0,0
1049427,23224141,1,0,0,0,0,1,11,0
796744,22408851,0,0,0,0,4,0,0,0
2317674,22934035,1,0,0,0,2,0,2,0
1810911,19353483,0,0,0,0,4,0,0,0
759038,24328927,0,0,0,0,4,0,0,0
64498,4189791,0,0,0,0,12,0,0,0
2264836,12332099,0,0,0,0,4,0,0,0
619005,21530451,1,0,0,0,0,0,14,0
1898184,19050669,1,0,0,0,0,0,4,0
291739,510683,0,0,0,0,6,0,0,0
1724578,25395865,0,0,0,0,0,0,0,0
626797,23777997,0,0,0,0,0,3,0,0
1877194,21608789,1,0,0,0,0,0,0,0
899251,24978355,0,0,0,0,1,0,0,0
760861,11358999,0,0,0,0,1,3,0,0
2196649,2457231,0,0,0,0,5,0,0,0
809522,24626251,0,0,0,0,2,0,0,0
1243420,18902443,0,0,0,0,3,0,0,0
1418817,3714931,0,0,0,0,0,11,0,0
1124514,24685631,0,0,0,0,1,1,0,0
1840636,6134357,0,0,0,0,0,0,0,0
1407257,12811569,0,0,0,0,0,4,0,0
1194111,24441173,1,0,0,0,0,1,29,0
983426,22480031,0,0,0,0,0,4,0,0
477551,23392985,0,0,0,0,4,0,0,0
727809,1731263,1,0,0,0,0,0,0,6
1786524,2042793,0,0,0,6,0,0,0,0
921173,22693083,0,0,0,0,2,1,0,0
1313894,15333723,1,0,0,0,0,0,6,0
2239548,22581031,1,0,0,0,0,1,6,0
277850,25147549,0,0,0,0,0,0,0,0
1639324,12339323,1,0,0,0,0,0,3,0
348143,4241933,1,0,0,0,0,0,12,0
1119222,19897675,1,0,0,0,1,0,3,0
1920601,18389935,0,0,0,0,4,0,0,0
2084198,21046065,1,0,0,0,0,1,4,0
2047858,8974239,0,0,0,0,4,0,0,0
254134,7257171,1,0,0,0,0,2,0,1
1375867,24264563,0,0,0,0,0,3,0,0
2014384,22322123,0,0,0,0,52,0,0,0
75679,2923259,0,0,0,0,4,0,0,0
466551,6020269,1,0,0,0,0,0,0,6
1253158,1740835,1,0,0,0,0,0,6,0
2121987,6518699,1,0,0,0,0,3,0,1
607213,24503147,0,0,0,0,2,0,0,0
389969,2962453,1,0,0,0,0,0,12,0
614444,20618951,0,0,0,0,0,4,0,0
1981948,23045555,0,0,0,0,3,1,0,0
2077949,24347097,0,0,0,0,2,0,0,0
395395,6229213,1,0,0,0,0,0,0,4
725552,16233239,0,0,0,4,0,0,0,0
1565760,13085825,1,0,0,0,0,0,0,3
274395,16961281,0,0,0,0,5,0,0,0
1928968,24817163,0,0,0,0,0,0,0,0
898231,17399411,0,0,0,0,0,4,0,0
45313,19118337,0,0,0,0,0,4,0,0
881407,24367417,0,0,0,0,0,3,0,0
1083830,24968681,0,0,0,0,0,0,1,0
2182099,21228959,0,0,0,0,0,6,0,0
697030,24429755,0,0,0,0,0,0,0,0
2132435,24285979,0,0,0,0,0,3,0,0
785962,20101497,0,0,0,0,3,1,0,0
1326128,4021511,0,0,0,4,0,0,0,0
348682,22670375,0,0,0,0,0,3,0,0
2248405,22250521,0,0,0,4,0,0,0,0
1502323,16449963,1,0,0,0,0,0,27,0
1798394,23978383,0,0,0,0,0,3,0,0
354173,6844769,0,0,0,0,0,0,0,0
1681035,12636889,0,0,0,4,0,0,0,0
1986300,24510547,0,0,0,0,3,0,0,0
1938266,6280029,0,0,0,3,0,1,0,0
1766061,24458083,0,0,0,0,2,0,0,0
1520521,15271941,1,0,0,0,0,0,0,0
2312551,25175871,0,0,0,0,0,0,0,0
1528361,16361589,1,0,0,0,0,0,52,0
795508,7326171,0,0,0,0,0,26,0,0
944100,12233427,0,0,0,0,4,0,0,0
2195466,21114765,0,0,0,0,4,0,0,0
225036,24299337,0,0,0,0,3,0,0,0
2346230,22119469,0,0,0,0,6,0,0,0
533091,23760797,0,0,0,0,0,4,0,0
2091659,24538559,0,0,0,0,1,0,0,0
1820942,24919255,0,0,0,0,0,1,0,0
1978217,14638097,0,0,0,0,4,0,0,0
851555,19478795,0,0,0,0,5,0,0,0
134201,16815053,0,0,0,7,0,0,0,0
966363,21997111,0,0,0,0,7,0,0,0
1646956,4944291,0,0,0,2,2,0,0,0
1677646,21858969,0,0,0,0,0,4,0,0
5331,9282257,0,0,0,4,0,0,0,0
811613,23664551,0,0,0,0,0,4,0,0
398573,11628711,0,0,0,0,6,0,0,0
495918,17335157,0,0,0,0,0,0,0,0
321569,19137557,0,0,0,0,31,0,0,0
1727993,24335657,0,0,0,0,0,2,0,0
975608,23890879,0,0,0,0,5,0,0,0
1033322,18732801,1,0,0,0,0,0,4,0
754602,23376361,1,0,0,0,0,0,5,0
1237691,22345223,0,0,0,0,4,0,0,0
1542962,23380049,0,0,0,4,0,0,0,0
1048629,24826949,0,0,0,0,0,3,0,0
909183,8470179,1,0,0,0,0,0,0,4
2070298,25339645,0,0,0,0,0,0,0,0
881522,25137733,0,0,0,0,1,0,0,0
51357,18979219,0,0,0,0,6,0,0,0
1387837,8884589,0,0,0,0,43,0,0,0
1206407,11200383,1,0,0,0,0,0,0,4
1073512,19926067,1,0,0,0,0,0,4,0
1976012,3560423,0,0,0,0,4,0,0,0
727363,10865283,0,0,0,4,0,0,0,0
1104582,24225245,0,0,0,0,0,9,0,0
1353300,13583303,0,0,0,0,5,0,0,0
2020063,24597095,0,0,0,0,2,0,0,0
265822,1404973,1,0,0,0,1,1,0,2
1179179,7830301,0,0,0,0,4,0,0,0
233805,1785085,0,0,0,0,0,2,0,2
1702204,14175979,0,0,0,0,4,0,0,0
447523,22717253,1,0,0,0,0,0,4,0
1055179,19475725,0,0,0,6,0,0,0,0
1477863,9867043,0,0,0,0,8,0,0,0
1541507,25387609,0,0,0,0,0,0,0,0
590342,22798413,1,0,0,0,0,0,3,0
605135,23888185,0,0,0,0,0,0,0,0
1151600,11542171,1,0,0,0,0,1,0,3
393590,11805559,0,0,0,0,0,0,0,0
2239569,23814825,0,0,0,0,1,3,0,0
1179795,20061701,0,0,0,0,4,1,0,0
712270,19132289,0,0,0,0,4,0,0,0
1703079,3529355,1,0,0,0,0,0,0,4
490216,11418109,0,0,0,0,28,0,0,0
2064203,11478295,0,0,0,0,4,0,0,0
1827069,2139833,0,0,0,0,4,0,0,0
880617,22619307,0,0,0,0,4,0,0,0
1149150,8130487,0,0,0,0,0,2,0,0
2119323,19493617,0,0,0,0,4,0,0,0
207104,17907179,0,0,0,0,0,0,0,0
1239003,20162525,1,0,0,0,0,0,0,4
127964,21466719,0,0,0,0,5,1,0,0
2159283,22696157,1,0,0,0,0,0,0,4
1425322,18546781,0,0,0,4,0,0,0,0
235727,21719409,0,0,0,0,0,0,10,0
2150875,24381251,1,0,0,0,0,0,2,0
63336,21962245,0,0,0,0,4,0,0,0
2175208,1922245,1,0,0,0,0,0,0,4
641484,12569235,0,0,0,0,1,2,0,0
2346378,8970725,0,0,0,0,0,0,0,0
1415871,24594661,0,0,0,0,2,0,0,0
326923,8174279,1,0,0,0,0,0,4,0
2032518,22284169,1,0,0,0,0,1,0,11
52314,4345517,1,0,0,0,0,0,26,0
1553479,10621371,0,0,0,0,3,1,0,0
1124011,22500271,0,0,0,0,0,4,0,0
1300812,19360455,1,0,0,0,0,0,0,4
176779,9943021,0,0,0,0,6,0,0,0
444247,24596447,1,0,0,0,0,0,2,0
699837,24258915,0,0,0,0,0,0,0,0
313359,24960775,0,0,0,0,0,1,0,0
5605,16903665,1,0,0,0,0,0,4,0
1298554,21673571,0,0,0,0,4,0,0,0
765601,21431259,1,0,0,0,0,0,0,0
1115281,6504215,0,0,0,0,0,4,0,0
1438054,3801343,0,0,0,0,0,6,0,0
535045,25263885,0,0,0,0,0,0,0,0
1160034,24344595,0,0,0,0,0,4,0,0
1151100,13018969,1,0,0,0,1,0,0,0
2231898,16731235,0,0,0,4,1,0,0,0
1746445,25064325,0,0,0,0,0,1,0,0
2214197,5175521,0,0,0,0,15,0,0,0
2085354,3509405,0,0,0,4,0,0,0,0
1790184,18977331,1,0,0,0,0,0,0,4
1959942,12067339,0,0,0,0,4,0,0,0
431040,14311693,1,0,0,0,0,0,0,4
2036650,21291963,0,0,0,0,2,0,0,0
608801,25360585,0,0,0,0,1,0,0,0
2037480,25340173,0,0,0,0,0,0,0,0
41675,25107127,0,0,0,0,0,0,0,0
1772488,18287683,0,0,0,0,4,1,0,0
1416719,25577685,0,0,0,0,0,0,0,0
547176,10426423,1,0,0,0,0,0,4,0
517474,22964589,1,0,0,0,0,0,4,0
2175331,16106199,0,0,0,0,0,0,0,0
2274529,21046291,1,0,0,0,0,0,4,0
2013133,553307,0,0,0,4,0,0,0,0
683084,23954065,0,0,0,0,1,1,3,0
874681,8102467,1,0,0,0,0,0,0,6
261198,23375333,0,0,0,0,0,4,0,0
743997,7082791,1,0,0,0,0,0,0,4
1567141,19134723,1,0,0,0,0,0,0,4
1556168,21738891,0,0,0,0,3,0,0,0
189069,6059353,0,0,0,0,0,0,0,0
2288767,2887917,0,0,0,1,0,0,2,0
1758024,11826135,1,0,0,0,0,0,26,0
841951,15936513,1,0,0,0,0,0,25,0
207305,15762143,0,0,0,0,0,0,0,0
1883456,11901615,0,0,0,0,0,0,0,0
1662645,17105695,0,0,0,0,4,0,0,0
1221999,10562353,1,0,0,0,0,0,4,0
1437688,13972333,0,0,0,3,0,0,0,0
354806,16744237,0,0,0,0,4,0,0,0
1854460,25241583,1,0,0,0,0,1,0,0
524454,5400775,0,0,0,0,6,0,0,0
1849321,21212477,0,0,0,4,1,0,0,0
1868669,193241,0,0,0,4,0,0,0,0
1120528,24662703,0,0,0,0,2,0,0,0
1799005,23143461,1,0,0,0,0,0,6,0
443243,24631579,0,0,0,0,10,0,0,0
1567155,1599469,0,0,0,0,2,0,0,0
1850879,4663047,0,0,0,0,4,0,0,0
685641,15825939,0,0,0,6,0,0,0,0
1536039,11699113,0,0,0,0,4,0,0,0
1748535,21300183,0,0,0,26,0,0,0,0
2428,24192439,0,0,0,0,3,0,0,0
978304,12642649,0,0,0,1,0,3,0,0
339036,809711,0,0,0,0,4,0,0,0
281112,2641625,0,0,0,0,9,0,0,0
94730,24319287,0,0,0,0,2,0,0,0
302071,10631533,0,0,0,4,0,0,0,0
164662,6827001,1,0,0,0,0,0,4,0
1768856,2898987,0,0,0,1,0,4,0,0
1315256,13286655,0,0,0,0,4,0,0,0
2231951,21419651,0,0,0,0,2,1,0,0
2289497,1087577,0,0,0,0,7,0,0,0
141712,9240997,0,0,0,1,0,3,0,0
407392,25117365,0,0,0,0,0,0,0,0
237066,22346071,0,0,0,0,4,0,0,0
1164852,19342093,0,0,0,0,1,3,0,0
642739,23982095,0,0,0,0,0,4,0,0
2228755,21622119,0,0,0,0,3,0,0,0
1704611,7983869,0,0,0,0,0,0,0,0
24215,7649663,0,0,0,5,0,1,0,0
2017904,11591071,0,0,0,0,0,4,0,0
985968,18333247,0,0,0,0,0,0,23,0
1072396,8725971,0,0,0,0,0,4,0,0
807041,22882139,1,0,0,0,0,0,26,0
1378221,10528515,0,0,0,0,6,0,0,0
1842961,9948573,1,0,0,0,0,0,0,4
1602387,11285751,0,0,0,0,2,2,0,0
2213622,18664565,1,0,0,1,0,1,13,0
2094013,23251769,0,0,0,0,3,1,0,0
1995529,4354499,0,0,0,0,4,0,0,0
485002,11970167,1,0,0,0,0,0,0,4
2313341,25020947,0,0,0,0,3,0,0,0
1360923,17523591,1,0,0,0,0,0,0,6
508865,19729623,0,0,0,0,6,0,0,0
861442,21978747,0,0,0,0,52,4,0,0
992310,24249339,1,0,0,0,1,0,0,2
241951,25365973,0,0,0,0,0,0,0,0
932590,10558471,1,0,0,0,0,0,0,0
359553,20162405,0,0,0,0,3,1,0,1
211300,11125439,0,0,0,0,4,0,0,0
1350505,9902371,0,0,0,0,4,0,0,0
555547,16452409,0,0,0,4,0,0,0,0
1397042,24665731,0,0,0,0,0,2,0,0
1595554,24525717,0,0,0,0,1,2,0,0
1996337,19604677,1,0,0,0,0,0,0,6
2303713,1405753,1,0,0,0,0,0,0,0
222083,23950111,0,0,0,0,4,0,0,0
488693,15882973,1,0,0,0,0,0,6,0
677008,15045625,0,0,0,0,4,0,0,0
661102,24981063,0,0,0,0,0,1,0,0
1397345,23861935,0,0,0,0,0,4,0,0
2167727,23727885,0,0,0,0,5,0,0,0
739564,17830793,1,0,0,0,0,0,0,4
743812,19670489,1,0,0,0,0,0,4,0
1739491,17390339,0,0,0,0,3,0,0,0
997473,19634615,0,0,0,0,0,3,0,0
2249793,21689047,0,0,0,0,4,0,0,0
2164660,11945133,0,0,0,0,0,4,0,0
1296084,4923025,1,0,0,0,0,0,26,0
2058725,23982915,0,0,0,0,4,0,0,0
2197972,6809829,0,0,0,0,4,0,0,0
1421286,19773607,0,0,0,0,10,0,0,0
324833,11772761,0,0,0,4,0,0,0,0
1473815,4826217,0,0,0,0,0,0,0,0
1143071,15032533,0,0,0,1,1,1,0,0
420685,6018625,0,0,0,0,4,0,0,0
603429,12768039,0,0,0,0,4,0,0,0
693090,19491247,0,0,0,0,26,0,0,0
1500703,20928223,1,0,0,0,0,0,52,0
2095396,24758749,0,0,0,0,9,0,0,0
1583229,831019,0,0,0,0,5,0,0,0
2275010,14580263,0,0,0,0,6,0,0,0
2026059,21557697,0,0,0,0,21,0,0,0
2315546,24146727,0,0,0,0,4,0,0,0
33414,21113409,0,0,0,0,0,0,0,0
126570,22573005,0,0,0,0,0,1,0,0
1392006,21856487,1,0,0,0,0,0,6,0
1753153,10331017,0,0,0,4,0,0,0,0
1109892,15728595,0,0,0,0,4,0,0,0
2124524,16938453,0,0,0,0,4,0,0,0
2282232,16159639,0,0,0,0,4,0,0,0
1332979,8824735,0,0,0,0,4,0,0,0
246757,2721477,0,0,0,0,4,0,0,0
867865,10480733,1,0,0,0,0,0,4,0
2057505,24630891,0,0,0,0,0,2,0,0
486830,22554065,1,0,0,0,3,0,1,0
591427,25080521,0,0,0,0,0,0,0,0
1976244,16505105,0,0,0,0,0,6,0,0
501034,1524523,0,0,0,0,6,0,0,0
163325,19664677,0,0,0,0,4,0,0,0
1618220,25466193,0,0,0,0,0,0,0,0
1414487,25509529,1,0,0,0,0,0,0,0
372304,17343169,0,0,0,5,0,0,0,0
1371329,4667153,1,0,0,0,0,0,12,0
1562433,25576789,1,0,0,0,0,0,0,0
1670723,23052041,1,0,0,0,0,0,4,0
2235661,14252733,0,0,0,0,0,3,0,0
1557920,560583,0,0,0,4,0,0,0,0
794809,21122909,1,0,0,0,0,0,0,5
37875,25553901,0,0,0,0,0,0,0,0
124269,18755839,0,0,0,0,4,0,0,0
777551,18289829,1,0,0,0,0,0,6,0
1443481,21486835,0,0,0,0,4,0,0,0
458747,24355529,0,0,0,0,0,3,0,0
763980,12146189,1,0,0,0,0,0,26,0
1027692,24791371,0,0,0,0,1,0,0,0
1192028,1980875,0,0,0,5,0,0,0,0
2208373,2167683,1,0,0,0,0,0,4,0
1109734,9817499,0,0,0,0,5,0,0,0
685657,20715553,0,0,0,0,26,0,0,0
1790076,7239867,0,0,0,0,4,0,0,0
2247230,6472201,0,0,0,5,0,1,0,0
1165212,4057549,0,0,0,4,0,0,0,0
2316072,17398315,0,0,0,0,0,0,0,0
1933856,18879815,0,0,0,0,4,0,0,0
1490431,23418277,0,0,0,0,1,3,0,0
1261597,21257675,0,0,0,4,0,0,0,0
526727,20150347,1,0,0,0,0,0,4,0
669458,9129463,1,0,0,0,0,0,0,4
1766294,22576603,0,0,0,0,3,0,0,0
1668547,15380871,0,0,0,6,0,0,0,0
1292724,19108385,0,0,0,0,0,4,0,0
378960,13768447,0,0,0,0,0,4,0,0
1443502,22307595,0,0,0,0,0,4,0,0
1327024,21069121,0,0,0,0,11,0,0,0
1131373,18437551,0,0,0,7,0,0,0,0
1981743,24682941,0,0,0,0,2,0,0,0
2316776,25157791,0,0,0,0,0,1,0,0
686903,17005995,0,0,0,0,4,0,0,0
355304,22105391,0,0,0,4,0,0,0,0
307360,5074993,1,0,0,0,0,0,4,0
2173899,5841513,0,0,0,0,0,1,0,3
1683066,2031851,1,0,0,0,0,0,4,0
126191,1616113,0,0,0,4,0,0,0,0
1786757,19698671,0,0,0,0,4,0,0,0
1652223,25302295,0,0,0,0,1,0,0,0
183655,21485029,0,0,0,0,5,1,0,0
180084,14668319,0,0,0,5,0,0,0,0
1692808,24035603,0,0,0,0,4,0,0,0
2088745,18506777,0,0,0,0,4,0,0,0
271588,9864791,0,0,0,0,27,0,0,0
2334503,25137097,0,0,0,0,0,0,0,0
683495,24925113,0,0,0,0,0,0,0,0
1583520,20558357,0,0,0,0,6,0,0,0
519318,6548849,1,0,0,0,0,0,7,0
1369277,12919629,0,0,0,0,0,4,0,0
788647,24881859,0,0,0,0,0,1,0,0
474544,22685915,0,0,0,0,1,5,0,0
1348391,18893885,0,0,0,0,0,0,0,0
1525876,24300001,0,0,0,0,0,4,0,0
1998758,1480515,0,0,0,0,21,0,0,0
1503627,24951911,0,0,0,0,0,1,0,0
1862458,14692275,1,0,0,0,0,0,4,0
1249194,25483185,0,0,0,1,0,0,0,0
617464,3313557,0,0,0,0,3,0,0,0
283918,20603933,0,0,0,0,4,0,0,0
1811314,20459425,1,0,0,0,0,2,0,0
713258,24844245,0,0,0,0,0,1,0,0
259429,24906417,0,0,0,0,0,0,0,0
1321981,23457083,0,0,0,0,1,4,0,0
668738,9108027,0,0,0,0,6,0,0,0
646875,22318547,0,0,0,0,0,5,0,0
87520,4547409,0,0,0,2,3,0,0,0
759890,3970391,0,0,0,0,52,0,0,0
1863356,15830205,1,0,0,0,0,0,0,4
1673159,23298619,0,0,0,0,4,0,0,0
2260142,16549919,0,0,0,0,4,0,0,0
2217401,8399773,0,0,0,0,6,0,0,0
2180537,9192227,0,0,0,0,5,0,0,0
2174373,9103759,1,0,0,0,0,0,3,0
2046577,590249,0,0,0,0,0,3,0,0
479168,25324583,0,0,0,0,0,0,0,0
2284317,9802285,0,0,0,0,2,1,0,0
503418,17150407,0,0,0,0,52,0,0,0
1623974,4363353,0,0,0,0,0,4,0,0
1763519,23373231,0,0,0,0,3,0,0,0
290125,19655183,0,0,0,0,4,0,0,0
918895,24259115,0,0,0,0,0,2,0,0
581960,19948281,0,0,0,0,0,3,0,0
1278694,5881513,0,0,0,0,4,0,0,0
1697259,22233073,0,0,0,0,35,0,0,0
487496,14331251,1,0,0,0,0,0,4,0
1482535,14664047,0,0,0,0,0,4,0,0
234723,20879971,0,0,0,0,4,1,0,0
1391108,20435453,0,0,0,4,0,0,0,0
1742410,13663057,1,0,0,0,0,0,4,0
174771,6961977,0,0,0,0,3,0,0,0
1423179,9545579,0,0,0,0,4,0,0,0
602447,8577271,0,0,0,0,4,0,0,0
182468,3440497,0,0,0,6,0,0,0,0
530919,4814747,0,0,0,4,0,0,0,0
1309170,5829711,0,0,0,16,0,0,0,0
1738607,18784471,0,0,0,0,4,0,0,0
242123,22924731,0,0,0,0,0,4,0,0
845514,24588027,0,0,0,0,0,2,0,0
1219848,18577957,1,0,0,0,0,0,4,0
2005889,12904277,0,0,0,6,0,0,0,0
1059213,21064455,1,0,0,0,0,0,4,0
1242718,15844565,1,0,0,0,0,0,26,0
1269743,24677285,0,0,0,0,0,2,0,0
2155124,14204137,1,0,0,0,0,0,0,4
1478278,22692327,0,0,0,1,5,0,0,0
2203369,23433983,0,0,0,0,0,3,0,0
281075,22377759,0,0,0,0,4,0,0,0
268803,18339327,0,0,0,0,0,4,0,0
2315825,24589693,0,0,0,0,0,2,0,0
531741,25614287,0,0,0,0,0,0,0,0
921395,24510867,0,0,0,0,1,3,0,0
999461,3508775,0,0,0,0,6,0,0,0
1819228,23124443,0,0,0,0,4,0,0,0
2109156,7282381,0,0,0,4,0,0,0,0
204586,24072189,1,0,0,0,0,2,0,1
1972470,10139659,1,0,0,0,0,0,4,0
1050542,22912183,1,0,0,0,0,0,4,0
709078,563741,1,0,0,0,0,0,26,0
2331061,24102407,0,0,0,0,2,2,0,0
1088333,19076633,0,0,0,5,0,0,0,0
2183834,23997547,0,0,0,0,0,19,0,0
413545,15227697,0,0,0,0,5,0,0,0
168832,24778911,0,0,0,0,0,0,0,0
1889862,23202107,1,0,0,0,0,1,0,3
1957965,8458061,0,0,0,4,0,0,0,0
219112,19058041,1,0,0,0,0,0,0,4
655616,22205373,0,0,0,0,5,0,0,0
1417543,6724781,1,0,0,0,0,0,0,4
330453,24732907,0,0,0,0,2,1,0,0
1686313,16818181,1,0,0,0,0,0,3,1
580811,22723069,0,0,0,0,4,0,0,0
2101328,25286773,0,0,0,0,1,0,0,0
106541,19749593,1,0,0,0,0,1,0,3
1777473,18910135,0,0,0,0,3,1,0,0
1978890,2993121,0,0,0,0,27,2,0,0
317875,971089,0,0,0,0,4,0,0,0
1686084,4103337,0,0,0,0,4,0,0,0
1923488,9508659,1,0,0,0,0,0,0,3
305491,21333837,0,0,0,0,0,0,0,0
1638707,17303967,0,0,0,4,0,0,0,0
846165,24612723,1,0,0,0,0,1,1,0
661704,23025223,1,0,0,0,0,1,0,49
1058112,6256363,0,0,0,4,0,0,0,0
1717744,9731675,0,0,0,0,4,0,0,0
1145601,21173129,0,0,0,0,0,6,0,0
2066168,19314329,0,0,0,0,36,0,0,0
282445,3840949,0,0,0,0,5,0,0,0
1948733,25571487,1,0,0,0,0,0,0,0
8428,12042975,0,0,0,0,5,0,0,0
551882,23344605,0,0,0,0,0,4,0,0
847694,24046841,0,0,0,0,0,0,0,0
