,ACCT_ID_M,OFFER_CHANNEL_CODE,ACQ_BROKER_EVER,ACQ_EXTERNAL_EVER,ACQ_INTERNAL_EVER,DEPT_Sales Chat
321972,4075233,NBSC,0,0,1,
410513,5428959,,0,0,0,0.0
1541308,15786571,CIC_SAL,0,0,1,
2288935,977449,NBSC,0,0,1,
1862389,19605381,ONLINETPU,0,0,1,
602798,14142343,NBSC,0,0,1,
2098342,17418091,NBSC,0,0,1,
598496,19655317,ONLINETPU,0,1,1,
1064298,23116105,NBSC,0,1,1,0.0
733788,25468539,ONLINETPU,0,1,0,
567010,332407,CIC_SAL,0,0,1,
121750,477991,NBSC,0,0,1,
485274,6376167,NBSC,0,0,1,
2311649,12011813,NBSCADMIN,0,0,1,
445322,501331,NBSC,0,0,1,
1125364,11981375,NBSC,0,0,1,
2085355,4971701,NBSC,0,0,1,
430631,14431307,,0,0,0,
1054446,19318285,ONLINETPU,0,0,1,
1809924,3877835,DATACOM,0,0,1,
1366598,19555895,ONLINETPU,0,1,0,0.0
252820,5238369,NBSC,0,0,1,
1559228,24104187,ONLINETPU,0,0,1,
902339,25083587,NBSC,0,0,1,0.0
1852522,18316511,NEWCON,0,0,1,
1918255,7331249,NBSC,0,0,1,
1138385,23451843,NBSC,0,1,0,
167077,23122361,ONLINETPU,0,0,1,
1329136,21891543,NBSC,0,0,1,
1239491,16681667,NBSC,0,0,1,
89637,7455251,DIGITAL,0,0,1,
138462,16259155,ONLINETPU,0,0,1,
1596543,24794499,NBSC,0,1,0,
2109718,17069265,NBSC,0,1,1,
958590,23512137,NEWCON,0,1,1,
463358,13230289,,0,0,0,
397393,7514823,ONLINETPU,0,0,1,0.0
996457,1828813,,0,0,0,
503356,11516243,NBSC,0,0,1,
46496,8762935,CIC_SAL,0,0,1,
922674,11661835,ONLINETPU,0,0,1,
33095,11799227,DIGITAL,0,0,1,
2225512,11536675,,0,0,0,
203687,25574469,ONLINETPU,0,0,1,
738361,23673813,NBSC,0,0,1,
832270,3531453,DIGITAL,0,0,1,
456191,20843251,NBSC,0,0,1,
526428,11044855,NBSC,0,0,1,
385014,13999289,NEWCON,0,0,1,
697776,20373327,NBSC,0,0,1,0.0
1868013,2085739,,0,0,0,
2114471,23586799,DIGITAL,0,0,1,
1256663,15052651,,0,0,0,
158375,8893393,ONLINETPU,0,0,1,
1384590,4180201,NAV,0,0,1,
1238223,15825419,,0,0,0,
796408,19933769,NEWCON,0,0,1,
974641,24684517,DIGITAL,0,0,1,
1770404,5200743,NAV,0,1,1,
1957276,14492611,DIGITAL,0,0,1,
578021,251821,NAV,0,0,1,
1207282,20021993,DIGITAL,0,0,1,
2037745,25593301,ONLINETPU,0,1,0,
764023,5841701,,0,0,0,0.0
62277,18214563,NBSC,0,0,1,
2902,23007585,ONLINETPU,0,0,1,0.0
858099,691589,,0,0,0,
1561739,24956187,NBSC,0,0,1,
2177700,16584217,NBSC,0,0,1,
2204934,24528711,CONNECTNOW,0,1,0,
1655721,24142359,NBSC,0,0,1,0.0
684471,18744311,DIGITAL,0,0,1,
1824885,17545427,NBSC,0,1,0,
523239,22030765,NBSC,0,0,1,0.0
631502,14903827,NBSC,0,0,1,
995773,15782879,NBSC,0,0,1,0.0
1993602,14514677,CIC_SAL,0,0,1,0.0
564991,2980021,NBSC,0,0,1,
1317957,20864909,DIGITAL,0,0,1,
1771281,16003895,CST,0,0,1,0.0
1806383,10016849,,0,0,0,
1938369,20084285,NBSC,0,1,1,0.0
126613,17201773,ONLINETPU,0,0,0,0.0
2226340,22367429,NBSC,0,1,1,
1763673,24408737,NBSC,0,0,1,0.0
817105,893755,,0,0,0,
2034184,7940591,,0,0,0,
467819,20159477,DIGITAL,0,0,1,
1306232,22651875,CIC_SAL,0,0,1,
1904558,16770423,DIGITAL,0,0,1,0.0
1263064,6266111,NBSC,0,0,1,
927287,9710507,ONLINE,0,0,1,
1737004,19489739,NBSC,0,0,1,
505970,16727301,ONLINETPU,0,0,0,
902772,23172269,CIC_SAL,0,0,1,0.0
184464,24184865,NBSC,0,0,1,0.0
385540,22718749,ONLINETPU,0,0,1,
395469,12090281,CIC_SAL,0,0,1,
541010,4178007,NBSC,0,0,1,
2103664,20875043,DIGITAL,0,0,1,0.0
543084,17714565,CST,0,0,1,
947758,10744071,,0,0,0,
1099172,10106937,DIGITAL,0,0,1,
421610,24495807,ONLINETPU,0,0,1,0.0
2036980,24821993,NBSC,0,1,0,
494164,14725321,ONLINETPU,0,0,1,0.0
2293138,21708511,CIC_SAL,0,0,1,
931146,21103901,ONLINETPU,0,0,1,
2258995,24694031,DIGITAL,0,0,1,
217007,5123223,CIC_SAL,0,0,1,
1084350,25431511,ONLINETPU,0,0,1,
1007153,21276757,NBSCADMIN,0,0,1,
1427276,21831253,DIGITAL,0,0,1,
1023560,2898297,ONLINETPU,0,0,1,
1052863,6803907,,0,0,0,
1242715,8690771,NBSC,0,0,1,
1597036,24242271,NBSC,0,1,0,0.0
871844,14357023,NBSC,0,0,1,
536616,24083047,ONLINETPU,0,0,0,
2070844,18387915,NBSC,0,0,1,0.0
2139733,1982161,ONLINETPU,0,0,1,
901560,23432891,ONLINETPU,0,0,1,
1620067,21509259,NBSCADMIN,0,0,1,
603047,22185209,ONLINETPU,0,0,1,
2248996,25452137,ONLINETPU,0,0,1,
1318192,1719147,,0,0,0,
43829,21750715,NBSC,0,0,1,
807830,22864917,NBSC,0,1,1,
1424279,22660807,NBSC,0,1,1,0.0
45510,15671223,,0,0,0,
1865728,22611841,NBSC,0,0,1,
1529183,4693591,NBSC,0,0,1,
771416,24843867,DIGITAL,0,0,1,
1795887,12070135,NAV,0,0,1,
2279994,25146413,ONLINETPU,0,1,0,
1237960,2973955,NBSC,0,0,1,
2283161,4368099,NBSC,0,0,1,
353385,24866177,DIGITAL,0,0,1,
462888,24804015,ONLINETPU,0,0,1,0.0
2235457,22103563,ONLINETPU,0,0,1,
184657,23766961,NBSC,0,0,1,
1647896,1713503,ONLINETPU,0,0,1,
2148519,25171791,DIGITAL,0,0,1,
1192801,20542227,NBSC,0,1,0,
1696956,4518083,ONLINETPU,0,0,1,
1822237,1999391,,0,0,0,
1638198,19971105,ONLINETPU,0,0,1,0.0
1421779,18892865,NBSC,0,0,1,
1555773,12803605,,0,0,1,
1677413,9175051,NBSC,0,0,1,
1190377,19020091,ONLINETPU,0,0,1,0.0
1235802,10040235,DATACOM,0,0,1,
546967,1120731,ONLINETPU,0,0,1,
873655,21777189,NBSC,0,0,1,
2158216,21851015,ONLINETPU,0,0,1,
967845,17661549,DIGITAL,0,0,1,
2125018,9015229,ONLINETPU,0,0,1,
1521944,25548081,BEC,0,0,1,
1036333,6148237,CIC_SAL,0,0,1,
1898082,15626799,,0,0,0,0.0
1483514,10883423,ONLINETPU,0,1,1,
2049976,14353479,NAV,0,0,1,
1500718,20362495,NBSC,0,1,0,
874295,12500265,ONLINETPU,0,0,1,0.0
413951,5860069,DATACOM,0,0,1,
1639910,14379123,NEWCON,0,0,1,
1576631,19467241,ONLINETPU,0,0,1,
1842338,22043417,NBSC,0,0,1,0.0
228599,20975081,NBSC,0,1,1,0.0
964575,18522033,NBSC,0,0,1,
717863,22686743,NBSC,0,1,1,
1790284,4103179,NBSC,0,0,1,0.0
1371744,14265429,DIGITAL,0,0,1,
1336012,87369,ONLINETPU,0,0,1,
86004,7923315,,0,0,0,
541192,20281057,DIGITAL,0,0,1,
246716,2055805,ONLINETPU,0,0,1,
450690,20093307,ONLINETPU,0,0,1,
97594,10886949,NAV,0,0,1,
1949496,25231159,DIGITAL,0,1,0,
1431071,24723803,DIGITAL,0,0,1,
924755,17794109,NBSC,0,0,1,0.0
1109836,1557471,NBSC,0,0,1,
559465,18629481,ONLINETPU,0,1,1,
696115,17942283,NBSC,0,0,1,
853686,17338155,NBSC,0,0,1,
1866020,21049777,NBSC,0,0,1,0.0
493516,7463971,,0,0,0,0.0
1415249,25155087,DIGITAL,0,0,1,
2319097,19451603,NBSC,0,0,1,
758922,4637499,NEWCON,0,0,1,
952109,16516867,NBSC,0,0,1,
1200256,777787,NBSC,0,0,1,
686784,13810263,CST,0,0,1,0.0
2323671,14761481,NAV,0,0,1,
1137646,23285231,NBSC,0,0,1,0.0
204893,24140973,ONLINETPU,0,0,1,0.0
2312534,23503025,ONLINETPU,0,0,1,
1085353,23073709,DIGITAL,0,0,1,
950527,22061469,NBSC,0,0,1,
1421959,20779407,NBSC,0,0,1,
2171253,7835281,,0,0,0,
37148,25201359,NBSC,0,0,1,
1896929,15309893,NBSC,0,0,1,
1816640,25277145,DIGITAL,0,0,1,
383515,7903217,,0,0,0,0.0
1967705,24833165,DIGITAL,0,0,1,
601251,7381407,DATACOM,0,0,1,
2010911,7019669,,0,0,0,
1933673,3333051,,0,0,0,
1458135,6221277,,0,0,0,
872500,22227261,NBSC,0,0,1,0.0
709347,1688017,ONLINETPU,0,0,1,
2334028,23743913,BEC,0,1,0,
1765192,24253023,NBSC,0,0,1,0.0
701954,21124225,CIC_SAL,0,0,1,
149240,23467877,NBSC,0,0,1,
149848,24630421,NBSC,0,0,1,
1057886,1113363,NAV,0,0,1,
2048235,21807961,ONLINETPU,0,0,1,
2184520,22727313,BEC,0,1,0,
595184,8579901,,0,0,0,
1959589,17428633,NBSC,0,0,1,
1003620,22159455,ONLINETPU,0,0,1,
407920,22845455,DIGITAL,0,0,1,
615663,1228047,ONLINETPU,0,0,1,
272908,301211,NBSCADMIN,0,0,1,
1690671,24516145,DIGITAL,0,0,1,
488476,19999603,DIGITAL,0,0,1,
1321804,19153695,,0,0,0,
829649,24151933,NBSC,0,0,1,0.0
1249027,23801787,DIGITAL,0,0,1,
9187,3336879,ONLINETPU,0,0,1,
574574,20822165,NBSC,0,0,1,
421253,24424529,ONLINETPU,0,0,1,
1478504,3690511,,0,0,0,
1015851,13169229,ONLINETPU,0,1,1,0.0
978496,22721013,ONLINETPU,0,0,1,
315455,25398049,DIGITAL,0,0,1,
1367549,11211231,CST,0,0,1,
1626421,22504411,NBSC,0,1,1,
380099,18848919,ONLINETPU,0,0,1,0.0
2242532,25521107,CIC_SAL,0,0,1,
408152,17833163,DIGITAL,0,0,1,
54389,17187031,ONLINETPU,0,0,1,
1393295,21961829,DIGITAL,0,0,1,
2329264,4148011,ONLINETPU,0,0,1,
1239419,794689,CIC_SAL,0,0,1,
2195840,38889,,0,0,0,
2301195,20913405,NBSC,0,1,1,
1537275,22778737,DIGITAL,0,1,1,
2094636,23394047,NEWCON,0,1,1,
1409103,7621049,CIC_SAL,0,0,1,
303738,6056665,DIGITAL,0,0,1,
1649524,300701,NBSCADMIN,0,0,1,0.0
352535,25586009,CONNECTNOW,0,1,0,
2121933,21163535,NBSC,0,1,1,
1517011,3755613,NBSC,0,0,1,
1124970,12412661,ONLINETPU,0,1,1,
2118856,10164977,NEWCON,0,1,1,
1230810,25461529,DIGITAL,0,0,1,
297661,24095045,NBSC,0,1,0,
2278930,24302797,NEWCON,0,0,1,0.0
2092004,9258969,,0,0,0,
2273736,7206399,DIGITAL,0,0,1,
139232,19175035,ONLINETPU,0,0,1,
468603,18120949,NBSC,0,0,1,
293871,25278431,CONNECTNOW,0,1,0,
421474,24267461,ONLINETPU,0,0,1,
911900,10349441,DIGITAL,0,0,1,
1703292,19150047,ONLINETPU,0,0,1,
1957888,17581405,NBSC,0,1,1,
1626716,21196415,NBSC,0,0,1,
220446,23511521,ONLINETPU,0,0,1,
1160664,23801759,NBSC,0,0,0,
2180075,19016861,DIGITAL,0,0,1,
1937536,17893487,NBSC,0,0,1,
70116,11048637,,0,0,0,
658392,14337345,DATACOM,0,0,1,
1780491,10052597,CIC_SAL,0,0,1,
1177273,23626541,ONLINETPU,0,0,1,
194544,22210613,NBSC,0,0,1,
774265,22897683,ONLINETPU,0,0,1,
2298748,7793951,NBSC,0,0,1,
1128949,14788567,CST,0,0,1,0.0
810974,22950501,ONLINETPU,0,0,1,
1177626,25218281,DIGITAL,0,0,1,
1862366,14730193,ONLINETPU,0,0,1,
2319325,5924919,ONLINETPU,0,0,1,
1225350,16281991,NBSC,0,0,1,
1833042,3033767,,0,0,0,
1592951,12646873,CIC_SAL,0,0,1,
1657864,18987403,NBSC,0,0,1,
1002312,9352915,ONLINETPU,0,1,1,
1964073,24580841,DIGITAL,0,0,1,
1053020,5718625,,0,0,0,
1002031,20769883,NBSC,0,0,1,
1919264,10431885,ONLINETPU,0,0,1,
1424020,18562441,NBSC,0,0,1,
1933767,5253613,,0,0,0,
1776733,22167965,NBSC,0,0,1,
681662,25461593,DIGITAL,0,0,1,
1335164,20862941,NBSC,0,0,1,0.0
339790,7677269,CIC_SAL,0,0,1,
2022560,25312915,NBSC,0,0,1,
127248,1764741,,0,0,0,0.0
574313,3530779,DIGITAL,0,0,1,
1438113,1631311,NEWCON,0,0,1,
601925,10209517,NBSC,0,0,1,
1526609,24073483,ONLINETPU,0,0,1,
1188894,22085481,ONLINETPU,0,0,1,
2125504,19847629,NEWCON,0,0,1,
1993326,2274581,NBSCADMIN,0,0,0,
852602,18495505,ONLINETPU,0,0,1,
1304971,22898911,ONLINETPU,0,0,1,
329355,22598639,NBSC,0,0,1,
761992,378235,ONLINETPU,0,0,1,
1329948,14227841,NBSC,0,0,1,
1325054,25315431,ONLINETPU,0,0,0,0.0
1305801,24801701,ONLINETPU,0,1,0,
1313352,22551921,NBSCADMIN,0,0,1,
2053034,21239731,ONLINETPU,0,0,1,
1641720,19197211,ONLINETPU,0,1,0,
2267262,380021,CIC_SAL,0,0,1,
1578845,24494685,ONLINETPU,0,0,1,0.0
1866779,2058051,CST,0,0,1,
594571,17710605,ONLINETPU,0,0,1,
1035337,8342179,NBSC,0,0,1,
361494,20773973,ONLINETPU,0,0,1,
1328985,14155409,ONLINETPU,0,0,1,
1056532,6629393,NBSC,0,0,1,
1896624,17745603,NBSC,0,0,1,
1386328,14510905,,0,0,0,
2095385,23966673,ONLINETPU,0,0,1,0.0
862285,24985407,DIGITAL,0,0,1,
438792,4207437,NBSC,0,0,1,
91115,11608853,NBSC,0,0,1,
1146580,16355501,CIC_SAL,0,0,1,
219792,8226717,DIGITAL,0,0,1,
1652274,24316039,ONLINETPU,0,0,1,
179788,20593047,NBSC,0,0,1,
588722,22799971,NBSC,0,0,1,
1111549,13379751,DIGITAL,0,0,1,
808568,24913511,DIGITAL,0,0,1,0.0
1192467,24123623,ONLINETPU,0,0,0,
1266960,24716367,NBSC,0,0,1,
1537741,14680107,ONLINETPU,0,0,1,
1711954,20707007,DIGITAL,0,0,1,
758601,10836761,DIGITAL,0,0,1,
359093,5628711,DIGITAL,0,0,1,
1043540,19391293,NBSC,0,0,1,
1061146,3560829,DIGITAL,0,0,1,
1330058,9429431,ONLINETPU,0,0,1,
2025896,1139485,NAV,0,1,1,0.0
223826,25401673,DIGITAL,0,0,1,
23536,18904075,ONLINETPU,0,0,1,
1373685,4214789,NBSC,0,0,1,
353235,24722899,NBSC,0,0,1,0.0
1369941,12898355,NBSC,0,0,1,
2143614,1503313,NBSC,0,0,1,
1378592,23087663,NBSC,0,0,1,
80964,7413157,,0,0,0,
1765262,23276521,DIGITAL,0,0,1,
2186247,20898191,CIC_SAL,0,0,1,
4613,23866135,NBSC,0,1,0,
2152751,17881533,NEWCON,0,0,1,
1461816,10319749,CIC_SAL,0,0,1,0.0
844561,24636775,ONLINETPU,0,0,1,0.0
266529,18333347,CST,0,0,1,
1690541,24290811,ONLINETPU,0,0,1,
1010738,25102645,DIGITAL,0,0,1,
336051,14239613,NBSC,0,0,1,
1748620,6029795,DIGITAL,0,0,1,
884220,24539631,DIGITAL,0,0,1,
939313,23363655,NBSC,0,0,1,
1743444,24248415,NBSC,0,1,0,0.0
1611284,22626093,ONLINETPU,0,0,1,0.0
580273,21806027,NBSC,0,1,1,0.0
739528,18357673,ONLINETPU,0,0,1,
1858868,5131177,,0,0,0,
883016,23589129,CIC_SAL,0,0,1,0.0
1744234,25374407,ONLINETPU,0,0,1,0.0
1285972,23830323,ONLINETPU,0,0,1,
674713,10281993,CST,0,0,1,
1867925,18529533,ONLINETPU,0,0,1,0.0
430691,20751381,NBSC,0,0,1,
736629,25439383,ONLINETPU,0,0,1,
1392866,17379171,ONLINETPU,0,1,1,
2312233,23980185,NBSC,0,1,0,
994546,22888507,ONLINETPU,0,0,1,
999120,1024227,NBSC,0,0,1,
1891623,20188563,DIGITAL,0,0,1,
2299271,21003921,NBSC,0,0,1,
2136886,13700337,ONLINETPU,0,0,1,
2348225,14008703,NEWCON,0,1,0,
142118,12070547,ONLINETPU,0,0,1,
2166100,25023131,DIGITAL,0,0,1,0.0
1430405,21541413,NBSC,0,1,1,
263659,2177321,CST,0,0,1,
537351,15819971,NBSC,0,0,1,0.0
2328423,1305121,NBSC,0,0,1,
2026916,14540809,NAV,0,1,1,0.0
984026,19456225,NBSC,0,0,1,
188034,25267325,NBSC,0,0,1,0.0
1009261,24770093,ONLINETPU,0,0,1,0.0
2169224,24822567,NBSC,0,0,1,0.0
1652381,24361051,NEWCON,0,1,0,0.0
485765,13516857,DIGITAL,0,0,1,
1315558,17054037,ONLINETPU,0,0,1,0.0
606564,24809789,NBSC,0,1,0,0.0
1029486,25346169,NBSC,0,0,1,
1092499,22224435,NBSC,0,1,1,0.0
150213,24233937,ONLINETPU,0,0,1,0.0
487742,10173299,CIC_SAL,0,0,1,0.0
895624,9669683,CST,0,0,1,
2111876,24810727,ONLINETPU,0,0,1,0.0
1746058,25148613,DIGITAL,0,0,0,
1058743,922667,,0,0,0,
1876304,25345305,NBSC,0,1,0,
37808,23968037,NBSC,0,1,1,
220111,24539873,NBSC,0,0,1,
2172004,21719553,NEWCON,0,1,1,
2326068,5467589,ONLINETPU,0,0,1,0.0
1572026,11070349,DIGITAL,0,0,1,
2159860,4126663,NEWCON,0,1,1,
1394304,25469427,DIGITAL,0,0,1,
816028,19762721,NEWCON,0,1,1,
1013693,23505931,ONLINETPU,0,1,0,
1922916,18941009,ONLINETPU,0,0,1,
1134908,19112597,NBSC,0,1,0,
2125151,4278515,ONLINETPU,0,1,1,
668687,8999069,,0,0,0,
2252197,21977021,ONLINETPU,0,0,1,
2119196,9204755,CIC_SAL,0,0,1,
2202810,25014967,ONLINETPU,0,0,1,
589821,24018461,ONLINETPU,0,0,1,
1853185,24628517,ONLINETPU,0,0,1,0.0
1967887,25500847,ONLINETPU,0,1,0,
1708088,25246629,DIGITAL,0,0,1,
1832644,4428267,DATACOM,0,0,1,
30161,10628899,ONLINETPU,0,0,1,
436644,17258215,DIGITAL,0,0,1,
1948189,22956171,DIGITAL,0,0,1,0.0
1390378,14177691,DIGITAL,0,0,1,
516391,25032485,NEWCON,0,1,0,0.0
1661133,20629571,ONLINETPU,0,0,1,
1881782,21230225,NBSC,0,0,1,
82133,10047995,,0,0,0,0.0
2157854,10653199,CIC_SAL,0,0,1,
1872167,25559533,ONLINETPU,0,0,0,
515997,24061477,CST,0,0,1,
962047,21531201,ONLINETPU,0,0,1,0.0
678219,21809033,NBSC,0,0,1,0.0
946689,9721661,NAV,0,0,1,
235884,1517987,ONLINETPU,0,1,1,
995268,23028821,ONLINETPU,0,0,1,
1033723,24626569,DIGITAL,0,0,1,
141553,11806931,CIC_SAL,0,0,1,
1156220,23389761,ONLINETPU,0,0,1,
1481009,19961977,NBSC,0,0,1,
1731784,6174569,NBSC,0,0,1,
179373,18584837,ONLINETPU,0,1,0,
610737,13894975,ONLINETPU,0,0,1,
216004,22024025,NBSC,0,0,1,
1720900,8255759,NBSC,0,0,1,
204195,24283511,DIGITAL,0,1,1,
1069910,20593259,NBSCADMIN,0,0,1,
836439,9103033,ONLINE,0,1,1,
909359,1837681,CIC_SRV,0,0,1,
281206,18888483,ONLINETPU,0,0,1,
74017,24092899,DIGITAL,0,1,0,
243673,20510685,NBSC,0,0,1,
1921262,9935329,NBSC,0,0,1,
119543,9207673,NBSC,0,0,1,0.0
835361,18984675,NBSCADMIN,0,0,1,
151515,23950631,NBSC,0,1,0,0.0
1726215,25145925,DIGITAL,0,0,1,
1577734,24401273,CIC_SAL,0,0,1,
1430904,24734873,ONLINETPU,0,0,1,0.0
744685,3515963,NBSC,0,1,1,
481476,25072689,NBSC,0,1,0,
407476,22862979,NBSC,0,0,1,
1089319,13253895,NBSC,0,0,1,
193223,2110021,,0,0,0,
201541,20648101,ONLINETPU,0,0,1,
1189519,18816227,NBSC,0,0,1,
551187,24533637,DIGITAL,0,0,1,
2211834,7152053,,0,0,0,
1275557,22006305,NBSC,0,1,1,
446329,8315805,NBSC,0,1,1,
303924,5792581,,0,0,0,
2246063,20451207,NBSC,0,0,1,
513878,24324059,DIGITAL,0,0,1,
1472588,22272913,NEWCON,0,1,0,
404448,18296805,NBSC,0,0,1,
610975,21357709,NBSC,0,0,1,
1570321,8757235,,0,0,0,
1346747,10466197,,0,0,0,
767188,1727173,,0,0,0,
1745587,24178115,NBSC,0,1,0,0.0
601417,10235053,NBSC,0,1,1,
620636,16009027,CIC_SAL,0,0,1,
123666,17244763,ONLINETPU,0,0,1,
2003060,24815583,NBSC,0,0,1,
810202,24916717,ONLINETPU,0,1,0,
1365765,21175855,ONLINETPU,0,0,1,
771348,25323657,ONLINETPU,0,1,0,0.0
1371952,18889657,NBSC,0,0,1,
1618807,23068143,DIGITAL,0,0,1,
630354,22382603,NBSC,0,0,1,
1815318,13684339,CIC_SAL,0,0,1,
1609545,1816485,NBSC,0,0,1,
1575722,6487457,ONLINETPU,0,1,0,
399446,2961345,NBSC,0,0,1,
45741,10124789,CST,0,0,1,
1703398,19675973,NBSC,0,1,0,
975568,24879549,ONLINETPU,0,0,1,
1372397,13166141,ONLINETPU,0,0,0,
1508739,13845633,NBSC,0,0,1,
1275184,2051941,DIGITAL,0,0,1,
1653273,23336559,ONLINETPU,0,0,1,
1711393,18458959,NBSC,0,0,1,
1010352,24349109,NBSC,0,0,1,
61888,4993673,NBSC,0,0,1,
980871,10819375,,0,0,0,
1901768,1487061,ONLINETPU,0,0,1,
928475,20295817,NBSC,0,0,1,
1532141,11037809,CIC_SAL,0,0,1,
141901,703257,DATACOM,0,0,1,
1274111,3530355,NBSC,0,1,0,
1577008,23942437,ONLINETPU,0,0,1,
862105,25508523,NBSC,0,0,1,0.0
655347,20442203,ONLINETPU,0,0,1,
621215,12175533,NAV,0,1,0,
1050251,23899005,CIC_SAL,0,0,1,
440772,23375543,NBSC,0,1,1,
438852,15462415,ONLINETPU,0,0,1,0.0
2195869,16382029,NBSC,0,0,1,
1849652,10352673,NBSC,0,0,1,
1929291,23089745,ONLINETPU,0,0,1,0.0
1770972,311951,ONLINETPU,0,0,1,
2155936,5221463,NEWCON,0,0,1,
203620,25231341,ONLINETPU,0,0,1,
1887814,9853577,,0,0,0,
955506,25372945,NBSC,0,0,1,0.0
1564648,203339,NBSC,0,0,1,
606099,24503725,ONLINETPU,0,0,1,
520905,4905361,DATACOM,0,0,1,
1820491,23447277,DIGITAL,0,0,1,
2205154,23980633,DIGITAL,0,0,1,
1045059,22041449,DIGITAL,0,0,1,
170850,7969647,DIGITAL,0,1,1,
654146,17845251,NBSC,0,0,1,0.0
601640,20723333,CIC_SAL,0,0,1,0.0
138662,9429243,DIGITAL,0,0,1,
2180439,19564621,ONLINETPU,0,1,0,0.0
1904276,17995219,DIGITAL,0,0,1,
2138712,20704037,DIGITAL,0,0,1,
310920,754189,NBSC,0,0,1,
1101219,24600105,DIGITAL,0,0,1,0.0
1128990,12804293,ONLINETPU,0,0,1,
1718919,10747037,NAV,0,0,1,
1721508,4179899,,0,0,0,
614787,930247,NBSC,0,1,1,
617934,10556543,NBSC,0,0,1,
2047480,22805803,ONLINETPU,0,0,1,
993292,23747835,NBSC,0,0,0,0.0
1015333,3876811,,0,0,0,
1413261,25311503,ONLINETPU,0,0,1,0.0
188619,152629,NBSC,0,0,1,
1788887,13186595,NBSC,0,0,1,
1633205,24022705,ONLINETPU,0,0,1,
1386258,16678245,ONLINETPU,0,1,1,
1251162,25217005,DIGITAL,0,0,1,
1117388,12270233,NAV,0,1,1,
1093143,8148433,CIC_SAL,0,0,1,0.0
1497091,10081455,,0,0,0,
1410417,4941479,ONLINETPU,0,0,1,
1028555,24474245,BEC,0,1,0,
1101373,24249561,NBSC,0,0,1,0.0
454699,21677893,NEWCON,0,1,1,
1761324,24880825,NBSC,0,0,1,
1838015,23925055,NBSC,0,0,1,0.0
1387093,12042775,,0,0,0,0.0
1982399,25182099,ONLINETPU,0,1,0,0.0
1429014,3734699,ONLINETPU,0,0,1,
2062365,19592811,ONLINETPU,0,0,1,
818492,11597139,NBSC,0,0,1,
1539756,20100779,NBSC,0,1,1,
429564,12155773,ONLINETPU,0,0,1,
2154224,12006581,NBSC,0,0,1,
2195821,22501155,NBSC,0,1,0,
9132,11653697,ONLINETPU,0,0,1,0.0
1872957,24295737,ONLINETPU,0,0,0,0.0
1004782,18189227,CIC_SAL,0,0,1,
850303,9221561,ONLINETPU,0,0,1,
2102341,8645447,NAV,0,1,1,
2019505,23865283,ONLINETPU,0,0,1,0.0
2248836,15090465,CIC_SAL,0,0,1,
630480,10509467,NBSC,0,0,1,
1353112,12575403,CIC_SAL,0,0,1,
2000151,23496683,DIGITAL,0,0,1,
1214691,23890661,DIGITAL,0,0,1,
929439,4986813,ONLINE,0,0,1,
1986250,25472663,ONLINETPU,0,1,0,
1569762,4331645,CST,0,0,1,
1621637,10320673,ONLINE,0,0,1,
2049820,246709,NBSC,0,0,1,
530419,2322157,NBSC,0,0,1,
2041713,22619735,,0,0,0,
350273,23704029,BEC,0,1,0,
1148874,19975701,NBSC,0,0,1,
2078164,25147999,ONLINETPU,0,0,1,0.0
2302064,22853837,NBSC,0,0,1,
2238540,24291645,NBSC,0,1,0,0.0
573041,23878425,ONLINETPU,0,0,1,
274484,7954829,NBSC,0,1,1,0.0
311156,8014545,NBSC,0,1,1,
2230842,19532155,NBSC,0,0,1,
2060552,8988335,NAV,0,0,1,
2055442,24382681,NBSC,0,1,0,0.0
2042882,14777981,CST,0,0,1,
758603,4412917,NBSCADMIN,0,0,1,
1670294,25159285,ONLINETPU,0,1,0,0.0
1631273,17621019,NBSC,0,0,1,
1549623,14268721,,0,0,0,
1169645,3240819,NBSC,0,0,1,
1143467,9244945,,0,0,0,
1771665,2699631,DIGITAL,0,0,1,
2094333,25098467,CIC_SAL,0,0,1,2.0
411133,14119527,,0,0,0,
1666969,10034791,NBSC,0,0,1,
2097954,4882617,NBSC,0,0,1,
1508341,25346853,NBSCADMIN,0,0,1,
324492,22289397,ONLINETPU,0,0,1,
2164563,5203741,,0,0,0,
820755,15897267,,0,0,0,
900607,24826269,NBSC,0,1,0,
2116596,11655853,ONLINETPU,0,0,1,
561784,1105391,DIGITAL,0,0,1,
1547311,21139923,ONLINETPU,0,0,1,
178077,21785739,ONLINETPU,0,0,1,0.0
231657,20942273,CONNECTNOW,0,1,1,
1288497,21819565,CIC_SAL,0,0,1,
2102803,17444655,ONLINETPU,0,0,1,
229283,2818527,NBSC,0,0,1,
496647,24100409,NBSC,0,0,1,
1825207,12802409,CIC_SAL,0,0,1,
1609499,18453983,DIGITAL,0,0,1,
744970,11262941,ONLINETPU,0,0,1,0.0
372058,14496221,NBSC,0,1,1,
879491,21510419,NBSC,0,0,1,0.0
770578,23455575,ONLINETPU,0,0,1,
140201,8783867,ONLINETPU,0,0,1,
1095108,19113079,ONLINETPU,0,0,1,
1724851,24171253,CIC_SAL,0,0,1,
1022102,8851129,NBSC,0,0,1,
1865321,9317405,DIGITAL,0,0,1,
1346597,4280815,DATACOM,0,0,1,
1301378,9942353,DIGITAL,0,0,1,
1522193,24735327,ONLINETPU,0,0,1,0.0
578630,19027511,NBSC,0,0,1,
