,ACCT_ID_M,CVM_TOTAL_BILL_GROSS,CVM_AN_PERIOD_GM,CVM_REV_BILLED_DAYS,CVM_HOURS_WATCHED_TOTAL,CVM_SPORTS_HOURS_WATCHED_TOTAL,CVM_REV_LOYALTY_R_R_AMT
2171543,12780875,109.87148333333333,116.8051,358.0,2376.3636363636365,,
2319251,20932063,257.58196666666663,127.04341999999998,366.0,851.2727272727273,,
1989761,22721369,162.90970000000002,37.47475149999999,84.0,665.4545454545455,,
88825,5056011,282.32116666666667,43.69130999999993,348.0,891.4545454545455,,
1531371,25431799,,,,,,
4679,22861607,,,,,,
950030,3193933,193.3822,10.895540000000011,345.0,358.90909090909093,-432.4929680000001,
828349,24778997,,,,,,
1805069,20353995,296.5143,-164.34249,366.0,1160.1818181818182,-744.4601626666666,
105326,19689821,64.35951666666666,155.96817000000004,252.0,54.18181818181818,,
436797,13919855,611.4279333333333,282.74959999999993,344.0,1721.2727272727273,,
2095651,25556361,,,,,,
1846761,2156807,275.7780333333333,170.35578999999996,348.0,926.7272727272727,,
280546,16320225,410.0429833333333,-107.22070999999994,349.0,1454.7272727272727,,
450257,20045645,100.31779999999998,83.41725,338.0,2110.3636363636365,,
2050161,6816289,195.18121666666664,181.70285,347.0,379.09090909090907,,
625349,23966747,,,,,,
2577,24839193,,,,,,
2168132,23916793,,,,,,
2072220,15713913,142.8733833333333,239.42791,365.0,3182.5454545454545,,
470579,21000613,392.2490833333333,43.05933000000002,356.0,17027.636363636364,,
1549703,12737273,111.86770000000003,86.45892500000002,366.0,2456.5454545454545,,
65198,18471197,943.5331499999998,303.71488,366.0,3429.4545454545455,,
1784940,7280329,183.80169999999998,116.47393,364.0,618.7272727272727,,
1898969,2474681,329.20605,45.454750000000104,349.0,11640.0,,
1458646,10706931,67.52473333333333,75.66040000000002,366.0,70.9090909090909,,
1881646,22688589,138.29386666666667,97.552516035,39.0,2176.330363636363,,
312619,25316343,,,,,,
1880740,10636565,214.82271666666668,188.04988000000003,360.0,679.8181818181819,,
1938141,4224473,275.6443500000001,121.93439000000005,336.0,618.3636363636364,,
1068937,24733725,,,,,,
881227,23003181,,,,,,
1271221,10373017,264.26938333333334,108.43076000000003,360.0,585.2727272727273,,
1368219,13796245,471.51916666666665,241.868,343.0,1535.8181818181818,,
1155747,23187061,,,,,,
1549837,21126353,176.23276666666666,-191.12378,330.0,378.90909090909093,-1155.2366385641028,
2297406,24962109,,,,,,
760194,5909987,1930.9796166666665,-308.0580399999999,366.0,6094.363636363636,,
793215,23153449,,,,,,
168625,22542709,,,,,,
1534873,21749353,238.7690999999999,81.20517999999997,289.0,838.9090909090909,,
302175,19193211,131.20921666666663,69.74115,362.0,3211.4545454545455,,
61478,17192669,82.7782166666667,92.3522,338.0,1378.3636363636363,,
2210361,6912097,194.71205,44.16871000000001,350.0,679.8181818181819,,
379857,20535453,340.09125,48.73279,366.0,13918.363636363636,,
350956,24428171,,,,,,
696867,23175933,,,,,,
890793,18772855,241.09853333333328,76.18396000000001,365.0,10772.545454545454,,
1730789,21654237,206.12491666666665,-1.969389999999976,315.0,826.7272727272727,,
1498059,12322481,347.14883333333336,153.22052999999994,344.0,1256.5454545454545,,
1043271,17944111,500.64733333333334,96.18943999999995,339.0,2163.2727272727275,,
2210029,22260983,150.45553333333334,104.05707550000004,175.0,399.27272727272725,,
303220,3905023,107.69531666666667,93.45644,337.0,210.9090909090909,,
94441,24762677,,,,,,
898886,25290979,,,,,,
766777,19949035,223.14626666666666,44.36051,365.0,583.6363636363636,,
726262,10281503,199.4944833333333,75.22106999999998,346.0,497.8181818181818,,
838726,20475521,222.3101333333333,29.468159999999997,331.0,676.1818181818181,,
372883,9108881,199.55953333333332,99.42865,366.0,525.4545454545455,,
491773,19863741,68.02716666666667,81.33200999999998,351.0,50.0,,
187006,24444523,,,,,,
1366036,1496579,390.80435000000006,251.36470000000003,366.0,17066.363636363636,,
1357229,23205635,,,,,,
1553522,16330983,478.4092166666667,255.69135000000003,355.0,1262.7272727272727,,
1639167,13339189,154.78695000000005,112.50560999999998,352.0,387.27272727272725,,
1998193,17641879,145.41671666666664,140.28143999999998,366.0,3561.090909090909,,
1756793,7507505,204.0703,200.21761999999998,332.0,406.90909090909093,,
674981,4048591,349.6952166666667,126.96597999999999,359.0,1089.2727272727273,,
839329,10164159,158.32791666666665,95.92554,346.0,3356.3636363636365,,
764687,12672143,410.9723833333333,283.22706,364.0,1344.0,,
1358813,25580897,,,,,,
294589,23056409,,,,,,
1122341,24869985,,,,,,
68175,21305243,93.42870000000003,26.969084999999986,352.0,1116.5454545454545,,
1018066,11657987,130.66301666666666,88.24307499999998,340.0,3190.3636363636365,,
775830,20327205,102.04866666666669,73.918825,364.0,2780.3636363636365,,
1605809,153673,480.16726666666665,132.32119999999992,366.0,1567.6363636363637,,
706095,16785745,246.01525000000004,101.52588,337.0,8471.272727272728,,
1604394,17334155,161.53521666666668,96.89775,364.0,4528.363636363636,,
1627289,11723853,346.7164,-231.75183000000013,345.0,1172.3636363636363,-968.5333333333333,
169879,23215831,,,,,,
1540611,24022061,,,,,,
567401,6898895,235.24091666666678,178.12262999999993,363.0,8606.727272727272,,
952150,9244383,182.26355,222.84573999999998,366.0,366.54545454545456,,
76667,24986361,,,,,,
2115414,5642293,300.1885666666667,63.855389999999964,342.0,11854.727272727272,,
1925676,21681567,196.87541666666667,170.23084,307.0,606.9090909090909,,
1874847,24266789,,,,,,
294500,17857635,,,,,,
1754168,1333343,294.1722833333333,269.1937099999999,360.0,961.2727272727273,,
1926287,23360743,,,,,,
1671037,25484327,,,,,,
1961139,20475537,122.48925000000001,72.55171,366.0,1955.2727272727273,,
1241338,2860635,644.6216499999999,210.18602000000007,366.0,2040.5454545454545,,
642982,24332287,,,,,,
2012475,18883047,1045.4846,-327.2697499999999,345.0,4049.818181818182,-676.8,
1462365,17035197,436.2054166666667,-77.72719999999991,365.0,1303.6363636363637,,
1292966,16240157,193.0208833333334,75.89915,365.0,5717.454545454545,,
307670,19242775,296.18595,-4.7569,344.0,667.2727272727273,-72.81606666666667,
642857,23317061,,,,,,
202937,24366671,,,,,,
616486,19639637,89.46609999999998,107.56698999999996,362.0,1486.5454545454545,,
1498938,5804269,153.1343,123.4569,350.0,188.0,,
1552614,8224845,278.69533333333334,99.59483,354.0,11302.181818181818,,
1107615,21702467,221.51043333333334,38.41836000000001,272.0,940.5454545454545,,
358636,12942601,176.28213333333335,228.12417000000008,337.0,363.27272727272725,,
50707,10995241,106.91961666666664,72.6267,366.0,2207.818181818182,,
1405856,4861511,479.6956,-107.31796999999992,348.0,1745.8181818181818,,
143757,3785171,237.90808333333337,101.81429999999996,347.0,7880.363636363636,,
1759485,15442061,230.31903333333332,245.52543000000003,336.0,525.8181818181819,,
29040,18812545,225.32130000000006,133.56555000000003,354.0,6444.363636363636,,
792253,24690683,,,,,,
1465557,11804821,379.33208333333346,245.019,358.0,1189.090909090909,,
418346,19825801,150.6571166666666,88.749575,347.0,4013.4545454545455,,
1490110,24266989,,,,,,
2312406,549295,,,,,,
1255997,18107421,406.45923333333343,207.64536999999999,355.0,1273.6363636363637,,
2074750,25012295,,,,,,
1741530,8369803,607.4799166666667,492.48771999999985,357.0,2270.909090909091,,
698984,22792271,,,,,,
342900,11945955,50.29998333333333,78.54271999999999,351.0,142.36363636363637,,
1435687,19248735,408.9146,142.68812,358.0,1193.2727272727273,,
1550063,4612119,142.8292,-89.94386619999999,366.0,181.45454545454547,,
1886575,10712435,175.5075833333334,134.3196,363.0,216.1818181818182,,
203912,25165339,,,,,,
784065,6634131,205.11419999999998,9.274210000000034,365.0,605.2727272727273,,
2338087,17215379,211.7213,138.83352999999997,338.0,7317.636363636364,,
2146584,23200639,,,,,,
2129861,23452611,,,,,,
570429,23922399,,,,,,
1233617,23162289,,,,,,
1300706,3514569,47.51,58.16098,347.0,2.1818181818181817,,
1050367,24830675,,,,,,
1148342,4373483,645.1433666666667,-19.14933999999993,333.0,1728.909090909091,,
1479493,19216061,372.41225000000003,12.943909999999963,366.0,15849.818181818182,,
1166091,20289187,461.1398333333334,200.75906,317.0,1107.6363636363637,,
2294123,23407641,,,,,,
1838163,24508011,,,,,,
2115545,14449751,124.35513333333336,37.937284999999996,336.0,1846.0,,
805312,17805505,790.9456833333334,52.9357700000001,359.0,2179.6363636363635,,
635188,21785045,143.02946666666665,52.23461309999999,277.0,387.6363636363636,,
1268160,24684101,,,,,,
1292748,6619373,216.9828,228.27365999999992,366.0,7057.090909090909,,
98218,8343633,201.98716666666667,195.19641000000001,360.0,563.6363636363636,,
852238,19649973,313.57655,29.153849999999984,350.0,11024.90909090909,,
561859,10102385,796.0353999999998,308.9773800000001,347.0,2622.181818181818,,
128656,25168585,,,,,,
1186183,8505997,165.00323333333333,147.6147,337.0,478.1818181818182,,
308926,2423843,233.79358333333323,50.81597000000005,365.0,821.4545454545455,,
2277314,25359777,,,,,,
1429421,19756785,244.88969999999998,120.77321,366.0,494.72727272727275,,
269080,1273609,417.1719166666667,290.73448000000013,347.0,1065.8181818181818,,
1003225,17957247,99.24395,80.19395,366.0,1952.1818181818182,,
685313,17314845,238.77549999999997,98.607875,348.0,8011.818181818182,,
51653,6590505,253.87468333333334,73.42361000000005,347.0,724.9090909090909,,
887546,10351301,251.4956999999999,101.32731999999996,366.0,773.0909090909091,,
883272,25249445,,,,,,
1485835,25419963,,,,,,
2325128,17927125,348.7191666666667,-234.16173999999992,364.0,1066.1818181818182,-248.5025094222223,
1002539,18604167,162.02066666666667,156.393475,366.0,4488.909090909091,,
75449,24237457,,,,,,
2232067,832335,137.2564166666666,132.709775,366.0,3558.0,,
2038775,23515039,,,,,,
2326443,11152121,142.93644999999998,108.11554999999998,314.0,3706.5454545454545,,
706555,15051003,124.22573333333331,-216.28148999999993,362.0,259.8181818181818,-1338.7642831604942,
1607128,9839851,362.0858166666667,96.52839999999996,360.0,1109.4545454545455,,
1415960,19624203,,,,,,
2236974,6490821,100.11851666666666,103.247025,341.0,2097.090909090909,,
134046,13728701,366.29355000000004,51.26063000000004,354.0,943.0909090909091,-214.90980266666665,
645320,25280527,,,,,,
381067,18334421,254.5949999999999,183.63740000000007,362.0,9200.0,,
728451,6575401,197.71875,95.41285999999998,365.0,532.1818181818181,,
1925197,21995625,219.63441666666665,112.75073889999999,218.0,697.2727272727273,,
1335646,6117025,237.6786,99.20729000000001,360.0,549.2727272727273,,
1401577,16479161,633.5993666666667,202.33500664999985,313.0,1593.4545454545455,,
1651785,10791677,,,,,,
1134017,22490693,113.81100000000002,127.30175370399999,50.0,2542.924450909092,,
893889,19703121,347.2033166666667,-335.03976,360.0,1072.1818181818182,-1568.5333333333333,
2057104,25247013,,,,,,
1081425,1632617,479.3549,-15.642539999999954,351.0,1501.6363636363637,,
1296691,21897259,183.96291666666664,71.48755000000001,204.0,468.1818181818182,,
1141402,25316227,,,,,,
396331,11220515,287.8800166666667,79.19080999999997,366.0,912.9090909090909,,
1781319,22822033,,,,,,
991758,23910757,,,,,,
1831051,10930981,166.44295,154.57737999999995,366.0,484.1818181818182,,
461361,25198459,,,,,,
1891715,25002809,,,,,,
1104159,23937013,,,,,,
1430126,24678889,,,,,,
415797,16897523,125.50301666666667,88.1157,366.0,3024.181818181818,,
88544,10707427,182.34005,98.02222999999998,358.0,580.3636363636364,,
247640,20397055,126.47500000000002,75.90753000000002,316.0,367.6363636363636,,
1015815,15994127,173.65986666666666,99.34416,337.0,444.54545454545456,,
1038064,21709345,241.87313333333336,64.60651000000001,274.0,853.0909090909091,,
640749,18505637,42.38325,84.265375,350.0,175.63636363636363,,
889959,22099495,446.85683333333327,83.71433999999994,189.0,2026.5454545454545,,
877039,14674667,213.55056666666664,162.60529,332.0,472.0,,
759841,1135665,501.55326666666656,419.09661999999986,358.0,23650.545454545456,,
103509,18072759,217.74103333333335,31.605725000000003,366.0,6787.818181818182,,
489347,4250765,227.68255,45.62922500000002,339.0,7327.090909090909,,
820438,11056613,377.1974666666667,144.31444999999997,365.0,1277.4545454545455,,
1450524,25470561,,,,,,
1584420,12602425,700.6281166666669,35.37567000000007,366.0,1984.1818181818182,,
736871,25288167,,,,,,
628341,21550645,,,,,,
2030736,1015705,282.1833,69.87038999999997,340.0,1228.1818181818182,,
942982,11708427,288.86774999999994,72.09862000000005,365.0,874.1818181818181,,
112307,23216749,,,,,,
452591,11475071,2957.8611333333333,999.96012,366.0,9579.636363636364,,
412977,12503507,230.05775000000003,109.83594,356.0,904.3636363636364,,
613238,5822111,305.63605,61.51111999999997,366.0,9357.818181818182,,
1259923,15529097,436.8210166666668,71.26396000000003,366.0,1542.909090909091,,
2196054,21721741,286.8674000000001,116.68086,274.0,998.5454545454545,,
1511134,13551777,90.9234333333333,114.7153,343.0,1638.909090909091,,
1129737,2920787,256.14716666666664,86.93275000000004,362.0,553.6363636363636,,
1277020,4280781,333.15175,259.5556,366.0,794.5454545454545,,
122920,10822693,220.63576666666674,108.20619000000003,353.0,591.0909090909091,,
2016508,17091103,315.77003333333334,188.66136000000003,348.0,12642.545454545454,,
226961,14486965,215.19571666666664,173.58950000000007,342.0,738.5454545454545,,
136548,16585389,292.50994999999995,152.75326,364.0,878.9090909090909,,
1078484,22643933,36.96578333333334,73.29343863995831,48.0,168.05945515151515,,
232933,893265,340.0290833333334,44.14562999999999,356.0,15827.636363636364,,
2116949,3597105,335.63286666666653,237.6499799999999,362.0,1063.2727272727273,,
350574,24291935,,,,,,
367010,25172731,,,,,,
1288548,22866853,,,,,,
393715,4169875,129.63475,59.717475,352.0,2958.0,,
2035935,19467049,229.12758333333338,35.01177000000001,341.0,8586.0,,
2287416,1276735,205.81459999999996,129.31455,361.0,515.4545454545455,,
1816117,23394737,,,,,,
2013427,10782193,118.56061666666665,97.39426999999999,361.0,290.0,,
360424,14425325,293.1572833333333,47.57718000000002,358.0,11777.636363636364,,
134976,21952485,150.9552,77.91400000000002,236.0,4586.363636363636,,
2007552,10921789,253.64266666666663,218.09596000000002,353.0,837.0909090909091,,
266296,2487065,,,,,,
332097,4880673,,,,,,
122932,11375227,587.5994,320.39820999999995,358.0,2193.2727272727275,,
1038018,21017287,108.07521666666666,77.53973,311.0,198.54545454545453,,
1673805,18013337,,,,,,
853930,18371269,170.37680000000006,79.21177500000002,366.0,4882.363636363636,,
1002482,13349673,301.5862,26.896139999999953,363.0,12977.454545454546,,
948729,1529331,516.6236166666666,341.11457,359.0,2276.5454545454545,,
1330577,6584863,271.7095833333334,110.45271999999999,365.0,877.2727272727273,,
1993482,13143095,343.1659833333333,-5.25429999999994,366.0,978.1818181818181,,
1929893,25195639,,,,,,
1404479,22346359,126.48823333333331,31.157779999999992,91.0,320.3636363636364,,
29582,980117,128.18743333333336,74.133425,347.0,3149.090909090909,,
1838216,23682859,,,,,,
742816,3607135,316.3043666666667,-103.48285,366.0,744.5454545454545,-1031.2438693333334,
2329972,12079289,257.76311666666663,237.0804,337.0,537.0909090909091,,
2219646,18718889,512.0250166666666,212.72926999999993,366.0,25109.636363636364,,
1869757,1780685,59.76396666666667,37.03046,365.0,19.818181818181817,,
2091479,21884189,186.8848833333333,98.42751,274.0,564.9090909090909,,
140964,12549429,260.9816666666667,-52.33007000000003,353.0,970.7272727272727,-237.06666666666666,
1418645,22423531,78.74241666666667,73.47876000000002,90.0,135.0909090909091,,
729796,4905717,317.23655,129.37237,366.0,1092.1818181818182,,
773098,23934525,,,,,,
359869,19808747,2297.7021666666665,533.5881799999999,364.0,5346.0,,
854414,22435491,242.83231666666666,107.7806,179.0,812.7272727272727,,
2175538,12979619,641.0531,58.84012000000002,348.0,1782.3636363636363,,
877959,1147947,209.92475000000002,60.59117999999995,332.0,499.6363636363636,,
1219435,18978263,179.84448333333333,115.24994,344.0,324.1818181818182,,
1632054,16049287,144.8523333333333,88.80971999999998,341.0,338.72727272727275,,
357163,8626187,148.8936,40.76740999999997,363.0,424.54545454545456,,
1282013,73833,174.76008333333334,73.78360000000002,338.0,5174.727272727273,,
75233,23701783,,,,,,
1734258,18338683,195.7032,95.26729999999998,348.0,5906.545454545455,,
1097400,22701219,212.94376666666668,72.74431335,65.0,858.7272727272727,,
872634,13808713,369.7568833333333,282.62230000000005,342.0,983.6363636363636,,
727859,18883147,357.4667666666667,-82.86363000000004,345.0,18480.545454545456,,
1081579,23481709,,,,,,
2228036,5491379,166.97211666666666,124.69630000000004,351.0,407.27272727272725,,
377041,5539281,135.66018333333332,85.02765,366.0,3321.818181818182,,
404587,24981583,,,,,,
1121612,24014829,,,,,,
1104939,24794527,,,,,,
1458544,776449,303.3894666666667,206.59867000000003,347.0,704.1818181818181,,
1995936,21988529,276.74333333333345,144.92049000000003,182.0,938.3636363636364,,
1360693,24927079,,,,,,
509233,74611,426.1257,15.182010000000036,362.0,18591.636363636364,,
1163411,16122009,362.4972499999999,293.53413,331.0,1164.5454545454545,,
35806,9923141,187.53941666666665,155.81525,366.0,596.5454545454545,,
1070714,17870449,327.82396666666665,181.09110000000007,332.0,844.5454545454545,,
420395,22289593,100.30353333333336,87.20649999999999,112.0,2818.181818181818,,
745824,14056605,212.73798333333332,106.12876999999997,366.0,9116.90909090909,,
1079572,3209885,78.58543333333334,119.22391,268.0,1248.909090909091,,
1069563,24303633,,,,,,
1774350,4491875,431.7566166666668,191.17734000000007,366.0,18796.545454545456,,
503346,22126435,214.38346666666666,127.74465999999998,154.0,678.3636363636364,,
1216450,1527625,1547.9770666666666,152.0357200000005,357.0,5584.181818181818,-1205.7905508571428,
1879668,502657,270.863,245.07868000000008,366.0,10559.454545454546,,
2118925,3335587,236.77296666666666,269.84734999999995,360.0,8043.636363636364,,
1974812,10375865,261.41231666666675,122.73867999999999,343.0,1143.090909090909,,
1053668,2841331,265.3872,-17.454509999999996,365.0,854.7272727272727,,
798357,8616135,163.76356666666666,118.63108000000003,366.0,295.8181818181818,,
1192876,25317945,,,,,,
477626,24313625,,,,,,
662549,24988295,,,,,,
985148,22415281,123.16718333333336,154.49573,119.0,2375.818181818182,,
464398,10158785,343.9916166666667,234.54436,358.0,752.7272727272727,,
319495,9433419,314.9669833333333,40.782889999999966,349.0,1137.4545454545455,,
1795994,20171499,192.02595,97.954225,366.0,5700.727272727273,,
1589856,8566723,105.43714999999999,169.69019,338.0,1574.7272727272727,,
361986,18157245,355.5607333333333,79.91127999999998,366.0,14827.636363636364,,
311981,24744183,,,,,,
1746211,24106625,,,,,,
592421,731157,451.8256000000001,-18.332739999999962,364.0,1462.3636363636363,-700.5333333333333,
948467,5368119,292.81094999999993,324.01032000000004,355.0,11117.818181818182,,
1935244,21822431,268.9499333333333,70.2226,259.0,10570.90909090909,,
530571,2539327,224.63103333333333,169.22959999999995,362.0,7447.090909090909,,
328851,12315999,178.32258333333334,213.82225999999991,344.0,5404.363636363636,,
928484,5375423,456.48991666666666,-37.45474999999994,349.0,20159.090909090908,,
60635,13810891,417.77155,-14.570309999999996,356.0,18042.0,,
74515,25070539,,,,,,
2011087,22319727,232.93206666666663,101.71249,163.0,752.0,,
1527608,8341573,301.20480000000003,161.7922,363.0,1088.909090909091,,
1517227,11481397,473.9449500000001,-250.67432999999988,348.0,1464.1818181818182,-154.92506133333333,
384983,23757235,,,,,,
1939956,23046049,,,,,,
1350084,8315639,364.79266666666666,-214.18668000000002,344.0,1222.7272727272727,-1133.3333333333333,
1848622,19034497,256.2405666666668,40.989210000000014,366.0,730.7272727272727,,
1441091,1807869,265.6478333333334,280.0099699999999,352.0,617.8181818181819,,
1594789,16139533,102.93188333333335,124.93987,366.0,2258.7272727272725,,
683534,25144497,,,,,,
1399469,20108371,325.47348333333343,-5.339980000000029,339.0,1341.6363636363637,0.0,
1878592,145829,335.84721666666667,187.8731999999999,362.0,1063.8181818181818,,
1206846,9944233,304.99476666666664,44.82889000000001,341.0,12710.181818181818,,
2098284,17879591,83.61241666666668,89.34263000000001,338.0,113.0909090909091,,
1038816,15415023,580.8825,-11.572929999999992,366.0,1758.7272727272727,,
1347522,12783353,305.20283333333333,180.74360000000007,336.0,12319.09090909091,,
1140447,23531095,,,,,,
1154848,13347353,117.93771666666665,100.06594,366.0,249.0909090909091,,
739039,7760121,431.70388333333335,220.71171,348.0,1383.8181818181818,,
2276396,24820285,,,,,,
170928,8962369,259.65586666666667,162.40762499999994,366.0,8840.727272727272,,
393659,9683461,142.35491666666667,-354.7257199999999,340.0,306.72727272727275,-937.5539661904762,
1309864,5471257,152.85381666666666,138.14864999999998,350.0,4227.272727272727,,
34761,24635145,,,,,,
1607614,1673599,352.2236666666667,279.27866000000006,366.0,15094.363636363636,,
435605,19533741,123.12341666666669,63.32677499999999,366.0,2843.818181818182,,
955138,25121539,,,,,,
450701,19462761,117.27401666666667,57.87435000000002,352.0,197.27272727272728,,
1111326,19701317,325.5797333333333,48.044679999999936,365.0,13724.90909090909,,
578101,20585525,182.43821666666668,113.63137999999998,345.0,227.8181818181818,,
317424,21402803,337.6105333333333,97.09163,366.0,1209.2727272727273,,
965655,6876393,566.0267500000001,440.82681999999994,338.0,2280.909090909091,,
2142606,2730849,213.9818333333334,48.78552999999996,355.0,850.9090909090909,,
571701,23372175,,,,,,
2311419,669001,232.99276666666665,43.26111000000004,366.0,638.0,,
1703558,11058079,280.0289666666667,-3.023359999999969,348.0,689.2727272727273,,
1893364,22718307,,,,,,
477747,23458101,,,,,,
1703622,21619457,298.66753333333327,123.97518000000001,343.0,1047.4545454545455,,
2253199,20699135,183.46675000000002,86.89742999999996,366.0,480.72727272727275,,
1959347,17441619,159.56286666666668,87.01213,350.0,4974.0,,
1192347,10841473,320.08233333333334,43.45592999999999,357.0,1231.2727272727273,,
9191,12712117,313.0089833333332,262.71797999999995,358.0,12286.727272727272,,
134569,22688055,259.98676666666665,119.93490999999999,67.0,1052.0,,
362786,15563591,261.89805000000007,149.80101000000005,366.0,801.6363636363636,,
1728281,24262329,,,,,,
868865,12931613,258.0905333333333,76.62881999999998,345.0,638.3636363636364,,
894524,1226805,503.37965,134.00304999999986,366.0,2001.8181818181818,,
2277748,23734187,,,,,,
2278842,25279461,,,,,,
1693784,2930967,51.66608333333334,84.34907499999998,354.0,433.6363636363636,,
2000843,24015687,,,,,,
1789833,21112507,110.46628333333332,22.251890000000003,341.0,140.0,,
879695,16122215,154.17986666666673,185.54611000000003,335.0,229.8181818181818,,
1065731,23707339,,,,,,
385737,25346857,,,,,,
125668,21266149,186.0218833333333,70.53952999999998,348.0,6490.363636363636,,
524820,6401601,311.0910333333333,87.24644000000002,366.0,737.4545454545455,,
1148735,19983219,132.98643333333334,78.57574,365.0,3824.7272727272725,,
1193996,25278753,,,,,,
1526615,25379567,,,,,,
1294395,20801279,52.31941666666666,85.01645,366.0,441.8181818181818,,
1888212,20794283,580.6455499999998,-23.96168000000005,343.0,26930.545454545456,,
852751,22004225,285.77428333333324,151.40743179999996,200.0,11378.181818181818,,
2133163,24556725,,,,,,
1136279,21135285,100.34264999999999,88.29524999999998,366.0,2024.7272727272727,,
2307314,21456571,243.68278333333333,48.95126999999998,334.0,1049.8181818181818,,
66135,12024243,329.7354000000001,93.88464000000003,366.0,850.1818181818181,,
1639014,16605059,390.4954166666668,59.02869000000004,342.0,1051.090909090909,,
406323,23219277,,,,,,
1237445,19682493,309.2040666666667,51.76277999999999,352.0,12376.727272727272,,
998766,19895251,251.24545,80.93342999999999,361.0,1009.2727272727273,,
1335610,11204473,234.95803333333333,160.10050999999993,320.0,670.7272727272727,,
869338,16464641,185.62585,60.28971,356.0,590.0,,
113498,24654831,,,,,,
642700,24653645,,,,,,
834044,3329893,312.04966666666667,254.80169000000006,356.0,958.3636363636364,,
2213071,7856307,291.79246666666666,123.32403999999997,337.0,927.6363636363636,,
2183906,24674593,,,,,,
289553,16799811,508.21205000000003,91.86464,342.0,1758.3636363636363,,
2145154,12207535,119.81775,171.88114000000004,365.0,79.27272727272727,,
1611072,7775941,94.7672,90.67049,349.0,2202.909090909091,,
2091569,2336621,635.83875,258.49529,341.0,2883.4545454545455,,
1169915,19895751,182.25206666666668,73.26882000000002,365.0,399.6363636363636,,
955530,22730711,,,,,,
1860451,22260441,339.82463333333334,154.18408000000005,164.0,1212.1818181818182,,
1214902,23992435,,,,,,
247896,19964907,379.9005666666667,0.9137599999999644,365.0,1442.0,,
108869,20511639,198.29198333333332,55.1637,366.0,553.4545454545455,,
470924,18955869,261.44973333333337,71.12462999999997,342.0,624.3636363636364,,
1886084,21774841,148.98810000000003,106.62671,224.0,396.0,,
1423113,13781835,471.08323333333334,76.54758999999996,366.0,1842.7272727272727,,
2245135,10420389,86.44493333333332,68.64783999999999,351.0,1630.1818181818182,,
173241,9101289,323.32373333333334,102.42779,344.0,13818.363636363636,,
2168383,21491435,,,,,,
1984771,22837663,,,,,,
1125782,19295747,382.2165166666667,121.49862999999998,356.0,1209.2727272727273,,
64545,15644645,379.65023333333335,214.18473999999992,366.0,1446.1818181818182,,
1946134,23618081,,,,,,
122690,16765497,368.7307166666667,74.31555999999995,352.0,1198.909090909091,,
30972,22596375,159.86733333333333,113.47585,86.0,418.54545454545456,,
2081932,2214169,160.88221666666666,131.11874,366.0,183.27272727272728,,
2187461,24636845,,,,,,
835767,8758421,197.99233333333333,78.30789000000001,350.0,548.7272727272727,,
654679,6643131,142.75034999999997,76.0796,318.0,3763.818181818182,,
53920,15376453,214.4918,98.43582,364.0,593.8181818181819,,
553617,24154827,,,,,,
1998062,7419913,418.66698333333335,-66.51324000000002,340.0,1372.7272727272727,,
2246405,17919225,309.83506666666665,164.87288,360.0,726.7272727272727,,
2329394,2541529,336.0138,178.12822999999997,366.0,14320.363636363636,,
2108434,9666681,244.76350000000002,61.07499999999999,365.0,9243.636363636364,,
1689170,10600637,,,,,,
1204253,1921795,346.6170166666666,-477.09145,333.0,1045.4545454545455,-600.5933624761904,
302170,19549345,85.6914,123.63429,366.0,43.81818181818182,,
2248665,20024885,358.63388333333336,-8.818889999999936,350.0,1074.3636363636363,,
2265357,3551081,340.3231333333333,51.32992999999997,366.0,1081.2727272727273,,
1344508,21593131,113.94081666666666,74.324425,308.0,2472.909090909091,,
788174,25562777,,,,,,
958594,23712157,,,,,,
2342120,14622947,138.335,179.47753000000003,337.0,204.0,,
1080545,3769099,270.7150666666667,143.78647,362.0,601.4545454545455,,
961397,16974203,171.82951666666668,221.1378,363.0,5423.636363636364,,
1417622,3867863,287.78505,285.3747199999999,361.0,12466.0,,
596714,22102067,184.06651666666667,146.95089999999993,150.0,270.1818181818182,,
37755,22729447,,,,,,
1624286,7584389,242.60513333333333,48.51206000000007,356.0,871.6363636363636,,
1653248,25518465,,,,,,
2121889,15209167,355.4780833333334,124.81328000000003,366.0,951.2727272727273,,
535399,22849587,,,,,,
1561116,22869683,,,,,,
687941,11999207,419.4498833333334,-15.961780000000012,340.0,19590.545454545456,,
518581,20551025,261.50008333333335,42.78825999999997,366.0,10694.363636363636,,
225082,2710339,,,,,,
751993,25168063,,,,,,
2271734,307677,163.50041666666672,98.44115000000004,364.0,4750.0,,
1537381,6761541,669.2939333333334,250.75049999999985,340.0,2651.6363636363635,-37.06666666666667,
1050988,22099693,184.1019166666667,35.77012000000001,196.0,743.8181818181819,,
835386,21487847,164.63781666666668,78.52215000000002,349.0,4733.636363636364,,
991613,25064129,,,,,,
1467569,24045465,,,,,,
2186583,23811341,,,,,,
1198385,12973963,314.3090833333333,117.28849000000002,366.0,771.0909090909091,,
1881037,10511753,285.4633166666667,81.34511999999995,360.0,836.3636363636364,,
740847,19622011,425.56493333333333,-386.39155000000005,344.0,1676.7272727272727,-1609.003645333333,
76386,23979699,,,,,,
152332,16041121,48.725,60.13813999999998,90.0,7.090909090909091,,
1844562,24568727,,,,,,
1435275,23306853,,,,,,
2294273,24810317,,,,,,
