,ACCT_ID_M,DAYS_LAST_LOGIN,NUM_LOGINS_6M,NUM_WKDAY_LOGIN_6M,NUM_WKEND_LOGIN_6M,Measures.Call_Duration_mean,Measures.Call_Duration_min,Measures.Call_Duration_max,DEPT_Retention Inbound,DEPT_Retention Outbound,MAX_RING_DURATION_6M,MAX_TALK_DURATION_3M,NUM_INTERACTION_3M,EMAIL_T1_ISP_FLG,EMAIL_T2_ISP_FLG,EMAIL_WEBMAIL_FLG
1291582,6376935,176.0,2,2,0,,,,,,,,2,0,0,1
1466016,21734799,,0,0,0,481.5,19.0,969.0,0.0,0.0,,,6,0,0,1
1570445,2404589,,0,0,0,,,,,,,,0,0,0,0
891473,11536187,90.0,1,1,0,,,,,,,,1,0,0,1
2087612,19945357,,0,0,0,,,,,,,,0,0,0,0
263688,19732617,9.0,14,10,4,448.5,101.0,796.0,1.0,0.0,,,0,0,0,1
1678652,3029937,33.0,1,0,1,,,,,,,,1,0,0,0
521692,17994785,,0,0,0,423.66666666666674,150.0,654.0,0.0,0.0,1519.0,579.0,2,0,0,1
750035,4901991,,0,0,0,,,,,,,,0,0,0,0
850980,13341555,,0,0,0,,,,,,,,0,0,0,0
1720118,17092425,16.0,3,3,0,,,,,,,,0,0,0,0
2014953,17911823,38.0,10,10,0,,,,,,,,2,0,0,1
1779027,21321243,29.0,1,1,0,,,,,,,,1,1,0,0
943240,13277199,1547.0,0,0,0,442.2,116.0,663.0,0.0,0.0,4.0,,2,0,0,1
1035575,6441365,,0,0,0,,,,,,,,0,1,0,0
579926,3080617,,0,0,0,,,,,,4.0,,0,0,0,1
187417,23461957,73.0,1,1,0,,,,,,,,0,0,0,1
2089776,4140297,18.0,1,0,1,,,,,,,,1,1,0,0
248098,10874323,,0,0,0,194.0,194.0,194.0,0.0,0.0,,,1,0,0,0
729812,20301827,1316.0,0,0,0,,,,,,,,2,0,0,1
1515731,1388813,,0,0,0,,,,,,,,0,0,0,0
893195,17210911,12.0,10,8,2,,,,,,,,1,0,0,1
1094209,8534493,76.0,3,3,0,894.5,27.0,2677.0,0.0,0.0,800.0,195.0,3,0,0,1
64941,14191253,448.0,0,0,0,,,,,,,,1,0,1,0
1943949,3846959,79.0,1,1,0,,,,,,,,2,0,0,1
611445,16140715,281.0,0,0,0,523.5,169.0,999.0,0.0,0.0,557.0,172.0,3,0,0,1
389315,23260413,35.0,9,7,2,,,,,,,,7,0,0,1
592391,6712885,143.0,2,2,0,,,,,,,,1,0,0,1
1727461,24365777,,0,0,0,,,,,,,,0,0,0,0
823188,1040917,67.0,3,2,1,,,,,,,,4,0,0,0
1831674,14580899,296.0,0,0,0,,,,,,,,1,0,0,1
1643356,18234319,580.0,0,0,0,,,,,,,,1,0,0,1
1547458,21290507,1016.0,0,0,0,,,,,,,,1,1,0,0
211216,19856813,,0,0,0,,,,,,,,0,0,0,0
1942475,13404949,,0,0,0,509.75,145.0,1108.0,0.0,0.0,2309.0,364.0,0,0,0,1
780207,21798999,,0,0,0,45.0,45.0,45.0,0.0,0.0,,,1,0,0,1
1968056,22677699,13.0,8,8,0,,,,,,,,0,0,0,1
995149,25406177,,0,0,0,,,,,,,,4,0,0,1
696343,18963311,,0,0,0,909.5,689.0,1130.0,0.0,0.0,,,0,0,0,0
1875185,22757575,,0,0,0,,,,,,,,1,0,0,1
248634,19548891,65.0,2,2,0,,,,,,,,0,0,0,1
1170955,20618057,,0,0,0,,,,,,,,1,0,0,0
1282636,22181947,,0,0,0,,,,,,,,0,0,0,0
481752,19369417,44.0,2,2,0,,,,,,,,1,1,0,0
2179283,22649435,184.0,2,2,0,844.0,844.0,844.0,0.0,0.0,,,2,0,0,0
1307873,22429915,,0,0,0,,,,,,1169.0,1624.0,4,0,0,1
1028891,24339921,48.0,1,1,0,657.6,266.0,1479.0,0.0,0.0,,,0,1,0,0
1783553,25099709,,0,0,0,,,,,,,,0,0,0,1
494926,1078949,,0,0,0,,,,,,,,0,0,0,1
403403,24540883,226.0,0,0,0,85.0,85.0,85.0,0.0,0.0,,,1,0,0,1
1914020,21536791,22.0,8,5,3,,,,,,,,1,1,0,0
2188867,9277737,214.0,0,0,0,244.5,40.0,449.0,0.0,0.0,4.0,,1,0,0,1
1539221,25066893,1.0,8,7,1,,,,,,,,4,0,0,1
1889942,23997825,333.0,0,0,0,481.0,284.0,678.0,0.0,0.0,,,0,0,0,1
637101,1431305,120.0,4,2,2,,,,,,,,7,1,0,0
330522,23258823,77.0,4,4,0,,,,,,0.0,0.0,0,0,0,1
369279,25184357,,0,0,0,65.0,65.0,65.0,0.0,0.0,,,2,0,0,1
1583036,17762409,17.0,1,1,0,,,,,,,,5,0,0,1
162855,11206349,,0,0,0,,,,,,,,3,0,0,1
1540917,24130097,301.0,0,0,0,363.66666666666674,83.0,746.0,0.0,2.0,,,3,0,0,1
441005,25031251,112.0,3,3,0,619.5,79.0,1259.0,0.0,0.0,769.0,,1,0,0,1
335047,23749881,,0,0,0,,,,,,,,0,0,0,1
1576148,22286957,50.0,2,2,0,,,,,,,,2,0,0,1
386026,24733935,,0,0,0,,,,,,,,6,0,0,1
744739,18070389,1758.0,0,0,0,,,,,,,,0,0,0,1
598661,18123487,,0,0,0,,,,,,,,0,0,0,0
1250440,25001281,,0,0,0,,,,,,,,3,0,0,1
336228,9883559,,0,0,0,,,,,,,,20,0,0,1
905356,14408735,150.0,1,1,0,588.0,588.0,588.0,0.0,0.0,4.0,,1,0,0,1
2148684,24892315,1.0,6,6,0,,,,,,,,0,0,0,0
628211,23810473,,0,0,0,,,,,,,,0,0,0,1
492602,14087751,223.0,0,0,0,,,,,,,,0,0,0,0
2343389,16766865,166.0,6,0,6,,,,,,,,0,0,0,1
563875,17170873,,0,0,0,,,,,,,,1,0,0,0
1960620,3805687,254.0,0,0,0,,,,,,,,0,0,0,0
879641,4988929,,0,0,0,,,,,,,,0,1,0,0
2282409,19541285,205.0,0,0,0,,,,,,,,1,0,0,1
863927,23140547,51.0,3,3,0,,,,,,,,0,0,0,1
323070,21883497,2.0,19,16,3,,,,,,,,0,0,0,1
855419,20915895,62.0,3,3,0,,,,,,,,0,0,0,1
650682,12556873,937.0,0,0,0,,,,,,,,0,0,0,1
1458234,7637273,,0,0,0,,,,,,,,1,0,0,0
304653,2347811,,0,0,0,,,,,,,,0,0,0,0
540303,15689245,,0,0,0,,,,,,,,1,0,0,0
1991714,20574091,239.0,0,0,0,,,,,,,,0,0,0,0
526070,462345,2.0,12,7,5,760.0,522.0,998.0,0.0,0.0,,,0,0,0,1
1323875,24557789,215.0,0,0,0,,,,,,,,1,0,0,0
1922512,18658347,,0,0,0,,,,,,,,0,0,0,0
761002,4018037,,0,0,0,,,,,,,,0,0,0,0
1431415,23208853,378.0,0,0,0,,,,,,,,0,0,0,1
936876,25436229,30.0,1,1,0,410.0,410.0,410.0,0.0,1.0,,,3,0,0,0
1212532,25588925,,0,0,0,,,,,,,,2,0,0,1
996415,19966185,573.0,0,0,0,,,,,,,,1,0,0,1
1111840,12591381,18.0,9,2,7,,,,,,,,3,0,0,1
1860419,9613837,47.0,3,2,1,,,,,,,,0,0,0,1
2181103,7549027,,0,0,0,,,,,,,,4,0,0,1
874825,18805287,164.0,2,2,0,,,,,,,,0,0,0,1
2160959,17301055,,0,0,0,,,,,,,,1,0,0,0
812395,12309267,63.0,2,2,0,769.0,769.0,769.0,0.0,0.0,,,2,0,0,1
1228926,25264837,,0,0,0,844.8,52.0,1337.0,0.0,2.0,,,1,0,0,1
62143,23371099,133.0,2,2,0,,,,,,,,4,1,0,0
228069,14242047,995.0,0,0,0,,,,,,,,3,0,0,1
1594942,1983687,,0,0,0,,,,,,,,1,0,0,0
585997,15265769,70.0,2,2,0,,,,,,,,0,0,0,1
2151135,24542145,7.0,10,9,1,,,,,,,,0,0,0,1
1293914,40061,,0,0,0,,,,,,,,0,0,0,1
1704239,511,61.0,1,0,1,,,,,,,,0,1,0,0
1552704,16112381,,0,0,0,,,,,,,,1,0,0,0
287044,12802801,84.0,3,3,0,,,,,,2502.0,454.0,3,0,0,0
2197775,11531865,,0,0,0,,,,,,,,1,0,0,0
82544,22467175,60.0,3,2,1,,,,,,,,0,0,0,1
55708,25609581,,0,0,0,,,,,,,,5,0,0,0
390902,3027799,9.0,6,6,0,,,,,,,,5,1,0,0
1300243,12354867,290.0,0,0,0,,,,,,,,0,1,0,0
250629,4262503,390.0,0,0,0,,,,,,,,1,0,0,1
2260540,24877267,119.0,2,2,0,241.5,7.0,476.0,0.0,1.0,,,1,0,0,1
1109383,3245323,96.0,1,0,1,,,,,,,,1,0,0,1
37744,23138183,24.0,5,5,0,,,,,,,,2,0,0,1
1350644,19638389,,0,0,0,,,,,,,,0,0,0,0
1064552,23821153,,0,0,0,,,,,,6.0,494.0,3,0,0,0
614581,10327485,9.0,2,2,0,,,,,,,,0,0,0,1
857593,20608737,862.0,0,0,0,,,,,,,,0,0,0,1
1057424,16900919,3.0,4,3,1,,,,,,,,0,0,0,0
1281833,18597021,913.0,0,0,0,,,,,,,,1,0,0,1
883374,24110635,27.0,1,1,0,,,,,,,,0,0,0,1
499725,24801757,,0,0,0,475.8,13.0,1227.0,0.0,0.0,,,1,0,0,0
2238490,23490129,,0,0,0,,,,,,,,0,0,0,0
1975405,16052931,,0,0,0,235.5,89.0,382.0,0.0,0.0,,,2,0,0,0
2292513,4591919,394.0,0,0,0,,,,,,,,0,0,0,1
2291221,12733559,,0,0,0,,,,,,1967.0,0.0,1,0,0,0
2109380,21655815,490.0,0,0,0,,,,,,,,2,0,0,1
1946765,23720383,,0,0,0,,,,,,,,0,0,0,0
1251348,25276897,,0,0,0,,,,,,,,1,0,0,1
117346,8820661,,0,0,0,,,,,,,,0,0,0,0
2322334,5662911,,0,0,0,807.0,807.0,807.0,0.0,0.0,,,1,0,0,0
676743,17627789,867.0,0,0,0,,,,,,,,0,0,0,1
434909,10891961,,0,0,0,,,,,,,,0,0,0,0
629560,8870181,64.0,1,1,0,,,,,,,,2,0,0,1
737280,24964831,102.0,1,0,1,,,,,,,,1,0,0,1
288448,22520225,3.0,1,1,0,,,,,,,,2,0,0,1
1565754,14689273,66.0,1,1,0,,,,,,6.0,0.0,1,0,0,1
1911495,22823771,177.0,1,1,0,,,,,,,,6,0,0,1
1109008,19140855,45.0,6,6,0,,,,,,,,0,0,0,1
1486735,24444517,,0,0,0,407.0,346.0,468.0,0.0,0.0,,,1,0,0,1
682957,25043865,,0,0,0,,,,,,,,1,0,0,0
621058,20560329,193.0,0,0,0,,,,,,,,1,0,0,0
813101,21340379,35.0,3,3,0,,,,,,,,0,0,0,1
1831795,22366687,,0,0,0,,,,,,,,0,0,0,1
2068156,22495541,,0,0,0,,,,,,,,0,0,0,1
479972,25327407,,0,0,0,,,,,,,,3,0,0,0
949993,12550231,,0,0,0,,,,,,,,0,0,0,0
110403,23413427,56.0,2,2,0,,,,,,,,3,0,0,1
1715954,4466455,,0,0,0,,,,,,,,1,0,0,1
385362,25528959,20.0,1,1,0,,,,,,,,3,0,0,1
621444,15376235,365.0,0,0,0,,,,,,,,2,0,0,1
437504,15209131,,0,0,0,619.6666666666666,514.0,809.0,0.0,0.0,,,4,0,0,0
1486076,24392727,7.0,8,7,1,,,,,,,,0,0,0,1
1338620,23711125,109.0,5,3,2,,,,,,,,1,0,0,1
890045,15173309,,0,0,0,,,,,,,,0,0,0,0
2220837,25177177,,0,0,0,135.0,76.0,194.0,0.0,1.0,,,4,0,0,1
1511935,11176491,1631.0,0,0,0,,,,,,,,0,0,0,1
777799,18213577,92.0,1,1,0,500.0,500.0,500.0,0.0,0.0,,,0,0,0,0
2103502,13248125,,0,0,0,,,,,,,,1,0,0,1
617178,11269939,891.0,0,0,0,,,,,,,,1,0,0,0
606499,23903273,,0,0,0,,,,,,,,2,0,0,1
1186683,10296133,,0,0,0,,,,,,,,1,0,0,0
2225288,7489409,1095.0,0,0,0,,,,,,,,0,0,0,1
1121373,17638653,,0,0,0,,,,,,,,12,0,0,0
492685,5468355,,0,0,0,,,,,,,,1,0,0,0
2160141,22606311,61.0,3,2,1,,,,,,,,0,0,0,1
514887,24829459,63.0,4,4,0,,,,,,,,1,0,0,1
1181538,10126309,,0,0,0,,,,,,,,1,0,0,0
1387832,21089433,,0,0,0,403.0,403.0,403.0,0.0,0.0,,,1,0,0,0
1947212,23002829,85.0,3,3,0,,,,,,,,2,0,0,0
1139985,24768399,,0,0,0,274.0,274.0,274.0,0.0,1.0,,,2,0,0,1
1514361,18629391,,0,0,0,,,,,,,,3,0,0,0
1285393,19174737,,0,0,0,,,,,,,,0,0,0,0
369342,23141825,9.0,2,2,0,,,,,,,,6,0,0,1
1229642,23406877,18.0,13,12,1,729.6666666666665,323.0,1512.0,0.0,0.0,,,2,0,0,0
1451061,25164941,,0,0,0,,,,,,,,4,0,0,0
1294124,22733629,1037.0,0,0,0,312.0,312.0,312.0,0.0,0.0,,,10,0,0,1
65044,17487093,,0,0,0,435.0,435.0,435.0,0.0,0.0,,,0,0,0,1
2225135,19603245,1029.0,0,0,0,,,,,,,,3,0,0,1
1614786,25361249,,0,0,0,,,,,,,,3,0,0,1
91655,23123811,476.0,0,0,0,,,,,,,,0,0,0,1
2039003,23436047,189.0,0,0,0,,,,,,,,0,0,0,1
1720763,25317833,5.0,10,4,6,,,,,,,,0,0,0,1
578426,18133535,,0,0,0,127.0,127.0,127.0,0.0,0.0,,,0,0,0,0
933096,10565829,,0,0,0,,,,,,,,1,0,0,1
691976,3043905,,0,0,0,591.0,591.0,591.0,0.0,0.0,,,1,0,0,0
476289,5596445,99.0,1,1,0,,,,,,,,2,0,0,0
167200,24468075,239.0,0,0,0,371.0,7.0,908.0,0.0,0.0,,,1,0,0,1
394923,10348379,236.0,0,0,0,,,,,,,,0,1,0,0
1296158,18427947,193.0,0,0,0,,,,,,,,2,0,0,1
207540,21827067,,0,0,0,,,,,,,,3,0,0,0
1303333,25129631,106.0,1,1,0,477.25,45.0,933.0,3.0,1.0,,,2,0,0,1
1664380,21852787,64.0,2,2,0,,,,,,,,1,0,0,1
244590,21893321,764.0,0,0,0,,,,,,,,2,0,0,0
1639097,12872127,1303.0,0,0,0,,,,,,,,0,1,0,0
2118164,2690037,,0,0,0,,,,,,0.0,0.0,1,0,0,1
136627,16777683,42.0,7,5,2,,,,,,,,0,1,0,0
2200518,21131901,,0,0,0,,,,,,,,0,0,0,0
1113013,19960409,8.0,50,37,13,673.75,20.0,1634.0,0.0,0.0,,,3,0,0,1
1108803,18010863,1144.0,0,0,0,,,,,,,,0,0,0,1
157270,2506419,966.0,0,0,0,,,,,,,,2,0,0,1
1795100,19326505,72.0,11,9,2,,,,,,,,0,0,0,1
1304558,23808653,,0,0,0,,,,,,,,0,0,0,0
1138777,25430103,,0,0,0,,,,,,,,1,0,0,0
1705272,3219275,,0,0,0,,,,,,,,3,0,0,0
1931782,20835863,,0,0,0,,,,,,,,0,0,0,1
1955221,22382365,867.0,0,0,0,,,,,,,,0,0,1,0
1392146,21783485,3.0,31,28,3,920.0,920.0,920.0,0.0,0.0,,,1,0,0,1
876241,18704685,59.0,2,2,0,,,,,,,,1,0,0,1
751426,10043951,39.0,1,0,1,1396.0,508.0,2284.0,0.0,0.0,,,0,0,0,0
990119,11841925,,0,0,0,,,,,,,,0,0,0,1
1567666,14187227,14.0,18,16,2,378.0,378.0,378.0,0.0,0.0,,,1,0,0,1
1144098,12200853,,0,0,0,,,,,,,,1,0,0,0
492192,14266045,94.0,2,2,0,,,,,,,,0,0,0,1
741040,10489867,868.0,0,0,0,,,,,,,,1,0,0,1
1255322,14594155,179.0,1,0,1,,,,,,,,1,0,0,1
1113825,2051149,18.0,6,5,1,,,,,,,,1,0,0,1
1357892,23235913,190.0,0,0,0,690.9,18.0,2382.0,0.0,0.0,,,1,0,0,0
1116435,16866741,,0,0,0,1183.5,355.0,2012.0,0.0,0.0,,,0,0,0,0
1085840,24470399,,0,0,0,,,,,,,,5,0,0,0
1967181,23394547,357.0,0,0,0,,,,,,,,0,1,0,0
1079888,4200729,298.0,0,0,0,,,,,,,,0,0,0,0
2034038,8852501,1100.0,0,0,0,,,,,,,,3,0,0,1
1961691,14671635,2227.0,0,0,0,,,,,,,,0,0,0,0
1641727,19144385,224.0,0,0,0,,,,,,,,1,0,0,1
2154233,1358465,70.0,3,3,0,,,,,,,,1,0,0,1
716646,23268427,,0,0,0,,,,,,,,1,0,0,0
880808,24988987,42.0,10,8,2,205.0,205.0,205.0,0.0,0.0,,,0,0,0,1
455647,20844445,363.0,0,0,0,447.0,197.0,697.0,0.0,0.0,990.0,,0,0,0,0
1928442,23543471,62.0,2,2,0,,,,,,,,2,0,0,1
1752712,8492951,,0,0,0,,,,,,,,1,1,0,0
1115578,4417089,,0,0,0,,,,,,,,0,0,0,0
1673193,22854787,18.0,1,0,1,,,,,,,,2,0,0,1
1081831,13416173,,0,0,0,,,,,,,,0,0,1,0
65787,18224399,52.0,1,1,0,,,,,,,,0,0,0,1
2034108,3308653,,0,0,0,,,,,,,,0,0,0,0
294595,24418873,,0,0,0,605.0,48.0,1162.0,0.0,1.0,,,0,0,0,0
663743,24156389,312.0,0,0,0,527.0,527.0,527.0,0.0,1.0,,,0,0,0,1
1148678,4230265,31.0,3,3,0,,,,,,,,1,0,0,1
311484,21984193,,0,0,0,,,,,,,,0,0,1,0
1843233,13903347,90.0,8,8,0,1842.0,281.0,3403.0,0.0,0.0,,,0,0,0,1
834584,601767,1102.0,0,0,0,,,,,,,,1,0,0,1
942339,5859975,,0,0,0,,,,,,,,0,0,0,0
1880484,3095835,435.0,0,0,0,,,,,,,,0,1,0,0
1641620,7799203,,0,0,0,,,,,,4.0,,0,0,0,0
1908742,25537757,,0,0,0,,,,,,,,1,0,0,0
1193193,25211449,,0,0,0,,,,,,3378.0,508.0,17,0,0,1
2052991,16351713,,0,0,0,,,,,,,,1,0,0,1
2183829,23614469,,0,0,0,,,,,,,,0,0,0,0
901836,24477541,,0,0,0,,,,,,,,17,0,0,0
613022,22078433,832.0,0,0,0,,,,,,,,0,0,0,1
2319009,9134429,,0,0,0,,,,,,,,0,1,0,0
398747,19910907,427.0,0,0,0,,,,,,,,0,1,0,0
1388112,4773697,,0,0,0,,,,,,,,1,0,0,0
2126532,1702759,68.0,3,1,2,,,,,,,,2,1,0,0
1880012,15451085,471.0,0,0,0,,,,,,,,2,0,0,0
2299593,13742299,7.0,9,3,6,,,,,,,,0,0,0,1
738506,24851769,11.0,1,0,1,1853.0,1853.0,1853.0,0.0,0.0,,,1,0,0,1
1557674,5562179,,0,0,0,,,,,,,,0,0,0,1
2073437,6500655,,0,0,0,,,,,,,,1,1,0,0
2158605,52123,139.0,2,2,0,,,,,,,,0,1,0,0
277265,24536553,,0,0,0,,,,,,,,0,0,0,0
694685,9402421,2101.0,0,0,0,,,,,,,,1,0,0,0
503692,13845479,238.0,0,0,0,84.0,21.0,147.0,2.0,0.0,,,1,0,0,1
393184,19596543,7.0,1,1,0,1203.5714285714287,168.0,1986.0,0.0,0.0,350.0,1566.0,3,0,0,1
1099932,8731303,,0,0,0,,,,,,,,0,0,0,0
771430,22983693,437.0,0,0,0,,,,,,,,1,0,0,1
2091792,24117971,241.0,0,0,0,,,,,,,,0,0,0,1
2221199,25122567,,0,0,0,,,,,,,,0,0,0,1
1497744,6717227,22.0,4,4,0,,,,,,,,0,0,0,1
726091,20670709,9.0,4,4,0,,,,,,,,3,0,0,1
1622946,17722265,875.0,0,0,0,200.0,200.0,200.0,0.0,0.0,,,4,0,0,1
338863,19666891,918.0,0,0,0,,,,,,,,1,0,0,1
1304613,24032649,,0,0,0,,,,,,,,0,0,0,1
669505,16197193,2088.0,0,0,0,,,,,,,,1,0,0,1
1394812,23839175,61.0,1,0,1,,,,,,,,0,0,0,1
1020002,17643073,294.0,0,0,0,,,,,,,,0,0,0,1
1316668,21046293,,0,0,0,,,,,,,,0,0,0,1
1251749,24330963,,0,0,0,,,,,,,,6,0,0,1
1663299,7645051,1798.0,0,0,0,,,,,,,,2,0,0,1
996167,22779215,184.0,1,1,0,,,,,,,,2,0,0,1
1857867,25425417,,0,0,0,818.0,818.0,818.0,0.0,0.0,,,2,0,0,1
2011223,20495177,41.0,3,2,1,,,,,,,,1,0,0,1
358877,1335355,55.0,1,1,0,,,,,,,,0,1,0,0
1176424,25574351,,0,0,0,611.2,15.0,2054.0,0.0,0.0,,,4,0,0,0
522652,8829551,,0,0,0,,,,,,,,1,0,0,0
363399,15595153,10.0,7,6,1,,,,,,,,1,0,0,1
1838139,24109867,345.0,0,0,0,,,,,,,,0,0,0,1
1307787,20799747,8.0,4,4,0,,,,,,,,4,0,0,1
1645833,3719855,,0,0,0,,,,,,,,0,0,0,0
1259789,18849821,,0,0,0,,,,,,,,0,1,0,0
1039625,21523771,492.0,0,0,0,,,,,,,,0,0,0,1
1794060,13908367,,0,0,0,,,,,,1065.0,0.0,2,0,0,0
1407898,12869945,379.0,0,0,0,,,,,,,,0,0,0,0
2076707,24625837,16.0,10,8,2,,,,,,,,0,0,0,1
213907,7984041,1798.0,0,0,0,,,,,,,,2,1,0,0
722371,9296427,,0,0,0,,,,,,,,0,0,0,0
70221,15924083,889.0,0,0,0,,,,,,,,1,0,0,1
1585290,11163891,1388.0,0,0,0,,,,,,3.0,438.0,4,0,0,1
590594,23205331,,0,0,0,,,,,,,,3,0,0,1
764300,24062577,,0,0,0,132.0,132.0,132.0,0.0,0.0,,,0,0,0,1
1682106,13135839,2171.0,0,0,0,,,,,,,,1,0,0,1
1831968,12466075,,0,0,0,,,,,,,,1,0,0,0
554482,23588139,276.0,0,0,0,395.0,395.0,395.0,0.0,0.0,4.0,,1,0,0,0
908783,22107127,138.0,7,3,4,,,,,,,,2,0,0,1
1964330,24427453,8.0,43,38,5,432.8125,19.0,2567.0,0.0,1.0,3.0,,0,0,0,1
242083,23228637,,0,0,0,,,,,,986.0,612.0,1,0,0,0
754717,23891369,55.0,1,1,0,,,,,,,,1,1,0,0
2282308,4573867,,0,0,0,,,,,,,,0,0,0,0
1030294,25426343,39.0,1,0,1,,,,,,,,2,0,0,0
1032509,4514623,,0,0,0,,,,,,,,1,1,0,0
200174,18761713,35.0,1,1,0,,,,,,,,0,1,0,0
915405,3858967,21.0,2,2,0,,,,,,,,0,0,0,0
1477668,13461985,,0,0,0,,,,,,,,1,0,0,1
608074,16921153,5.0,20,18,2,,,,,,,,0,0,0,1
712340,13755867,,0,0,0,,,,,,,,2,0,0,1
1606783,15335545,2550.0,0,0,0,,,,,,,,1,1,0,0
841128,14635359,885.0,0,0,0,,,,,,,,0,1,0,0
1967513,23814943,426.0,0,0,0,,,,,,,,1,0,0,1
1844783,21322147,57.0,7,6,1,,,,,,,,0,0,1,0
1145864,20607505,74.0,1,0,1,,,,,,,,1,0,0,1
929863,21636899,,0,0,0,,,,,,,,0,0,0,1
2225608,12333697,7.0,5,5,0,581.0,581.0,581.0,0.0,0.0,,,3,1,0,0
374345,18616227,62.0,2,2,0,,,,,,,,0,0,0,1
2145499,22613177,,0,0,0,,,,,,,,0,0,0,1
2243381,7018809,,0,0,0,,,,,,,,0,0,0,0
526120,13426673,,0,0,0,250.0,250.0,250.0,0.0,0.0,,,1,0,0,0
1301557,18798919,64.0,4,4,0,,,,,,,,5,0,0,0
1907543,11001611,,0,0,0,786.8,33.0,2284.0,0.0,0.0,6.0,,9,0,0,1
741379,5216583,,0,0,0,,,,,,,,0,0,0,0
12086,22063865,,0,0,0,,,,,,,,2,0,0,0
852636,6574077,,0,0,0,,,,,,,,0,0,0,1
2196551,22527167,94.0,7,5,2,,,,,,,,3,0,0,1
321435,4065275,,0,0,0,,,,,,,,0,0,0,0
1312195,21639547,856.0,0,0,0,,,,,,,,2,0,0,1
2178283,1346181,,0,0,0,,,,,,,,1,0,0,0
379175,20658365,,0,0,0,,,,,,,,2,0,0,1
1385743,18828691,,0,0,0,,,,,,,,0,0,0,0
2120101,8203689,36.0,2,2,0,,,,,,,,1,0,0,0
184655,24077767,,0,0,0,,,,,,,,1,0,0,1
793641,10929901,,0,0,0,433.33333333333326,236.0,766.0,0.0,0.0,637.0,299.0,2,0,0,0
438155,7848695,,0,0,0,,,,,,,,0,0,0,0
357568,6955541,506.0,0,0,0,,,,,,,,0,0,0,0
885171,8405965,,0,0,0,,,,,,,,13,0,0,0
882918,25440085,,0,0,0,312.0,112.0,512.0,0.0,0.0,,,1,0,0,0
480224,23471085,99.0,3,3,0,,,,,,6.0,,5,0,0,1
1591195,12100357,55.0,1,1,0,,,,,,,,6,0,0,0
1154784,16459533,9.0,4,4,0,,,,,,,,3,0,0,1
363451,8935295,1523.0,0,0,0,,,,,,,,1,0,0,1
10795,6899423,,0,0,0,,,,,,,,0,0,0,0
1314626,18248025,61.0,1,0,1,,,,,,,,2,0,0,1
1317597,14808821,1092.0,0,0,0,,,,,,,,2,0,0,1
17786,19403383,86.0,14,12,2,,,,,,,,2,1,0,0
1334021,8712395,,0,0,0,,,,,,,,0,0,0,0
1105527,22878121,348.0,0,0,0,,,,,,,,1,0,0,1
2120978,20984241,28.0,1,1,0,,,,,,,,2,0,0,0
1239217,20006015,963.0,0,0,0,,,,,,,,0,1,0,0
1943199,9763073,127.0,4,4,0,,,,,,,,0,1,0,0
1967334,25214869,,0,0,0,6.0,6.0,6.0,0.0,1.0,,,4,1,0,0
2123132,11060985,,0,0,0,,,,,,,,0,0,0,0
247413,1656551,,0,0,0,536.0,536.0,536.0,0.0,0.0,,,1,1,0,0
1137807,24897373,106.0,4,2,2,,,,,,,,2,0,0,1
2141093,11191329,295.0,0,0,0,,,,,,,,0,0,0,1
1440525,2911815,337.0,0,0,0,,,,,,,,2,0,0,1
669484,18552903,,0,0,0,,,,,,,,0,0,0,0
534057,25346263,,0,0,0,,,,,,,,1,0,0,0
2017034,15866861,20.0,11,11,0,,,,,,,,5,0,0,1
316672,23451417,438.0,0,0,0,,,,,,,,1,0,0,1
476484,23173033,,0,0,0,,,,,,,,0,0,0,0
923316,22332437,,0,0,0,,,,,,,,0,0,0,1
734487,24790601,104.0,5,3,2,,,,,,,,2,0,0,1
31473,20331769,148.0,2,2,0,301.0,144.0,404.0,0.0,0.0,,,0,1,0,0
1367567,12969303,,0,0,0,,,,,,,,0,0,0,1
957723,22783491,948.0,0,0,0,,,,,,,,1,0,0,1
949116,12057537,,0,0,0,,,,,,,,0,0,0,1
1386475,11774251,349.0,0,0,0,,,,,,,,0,0,0,1
1186017,7816969,,0,0,0,,,,,,,,0,0,0,0
940620,16261687,,0,0,0,,,,,,,,2,0,0,1
1059437,10586227,,0,0,0,,,,,,,,1,0,0,1
1896570,8737235,,0,0,0,379.8,24.0,1488.0,0.0,0.0,,,3,0,0,0
1906149,21176489,,0,0,0,556.5,17.0,1979.0,0.0,0.0,,,4,0,0,1
1244021,8787943,,0,0,0,,,,,,,,1,0,0,0
139085,676945,,0,0,0,,,,,,,,0,0,0,0
81579,9445719,,0,0,0,,,,,,,,1,0,0,0
1294164,5489457,,0,0,0,,,,,,,,1,0,0,0
38738,24221327,3.0,7,6,1,,,,,,,,0,0,0,1
844903,23845455,27.0,5,5,0,,,,,,,,0,0,0,1
703390,1794203,370.0,0,0,0,,,,,,,,3,0,0,1
970766,18711349,3.0,5,5,0,,,,,,,,1,0,0,1
188065,24905603,,0,0,0,,,,,,1245.0,446.0,1,0,0,0
448521,21641997,,0,0,0,,,,,,,,0,0,0,0
1691293,23475697,224.0,0,0,0,1146.5,343.0,1950.0,0.0,0.0,,,6,0,0,1
1674076,25268853,,0,0,0,,,,,,,,2,0,0,1
992623,25043577,111.0,3,3,0,,,,,,,,0,0,0,1
